,# mesurment,ex_wl,spectro_center_wl,grating,spf,lpf,lpf2,av_power,std_power,num_power,time_taken,ex_time,em_wl,counts
90,1,450,550,2,500,500,0,1.0699896867307692e-05,4.663638978290208e-08,104.0,h14m29,10,140.84305,1350.0
91,2,450,550,2,500,500,0,1.0700766911538461e-05,2.881373901247965e-08,104.0,h14m31,10,140.84305,1339.0
92,3,450,550,2,500,500,0,1.0693305060952381e-05,3.7186101173643794e-08,105.0,h14m32,10,140.84305,1343.0
93,4,450,550,2,500,500,0,1.0689594403846155e-05,4.073569412123981e-08,104.0,h14m33,10,140.84305,1356.0
94,5,450,550,2,500,500,0,1.0691911847572814e-05,3.712084704472457e-08,103.0,h14m34,10,140.84305,1348.0
95,1,450,550,2,500,500,0,1.0699896867307692e-05,4.663638978290208e-08,104.0,h14m29,10,141.36853,1349.0
96,2,450,550,2,500,500,0,1.0700766911538461e-05,2.881373901247965e-08,104.0,h14m31,10,141.36853,1352.0
97,3,450,550,2,500,500,0,1.0693305060952381e-05,3.7186101173643794e-08,105.0,h14m32,10,141.36853,1355.0
98,4,450,550,2,500,500,0,1.0689594403846155e-05,4.073569412123981e-08,104.0,h14m33,10,141.36853,1338.0
99,5,450,550,2,500,500,0,1.0691911847572814e-05,3.712084704472457e-08,103.0,h14m34,10,141.36853,1346.0
100,1,450,550,2,500,500,0,1.0699896867307692e-05,4.663638978290208e-08,104.0,h14m29,10,141.894,1348.0
101,2,450,550,2,500,500,0,1.0700766911538461e-05,2.881373901247965e-08,104.0,h14m31,10,141.894,1341.0
102,3,450,550,2,500,500,0,1.0693305060952381e-05,3.7186101173643794e-08,105.0,h14m32,10,141.894,1349.0
103,4,450,550,2,500,500,0,1.0689594403846155e-05,4.073569412123981e-08,104.0,h14m33,10,141.894,1346.0
104,5,450,550,2,500,500,0,1.0691911847572814e-05,3.712084704472457e-08,103.0,h14m34,10,141.894,1351.0
105,1,450,550,2,500,500,0,1.0699896867307692e-05,4.663638978290208e-08,104.0,h14m29,10,142.41948,1348.0
106,2,450,550,2,500,500,0,1.0700766911538461e-05,2.881373901247965e-08,104.0,h14m31,10,142.41948,1342.0
107,3,450,550,2,500,500,0,1.0693305060952381e-05,3.7186101173643794e-08,105.0,h14m32,10,142.41948,1351.0
108,4,450,550,2,500,500,0,1.0689594403846155e-05,4.073569412123981e-08,104.0,h14m33,10,142.41948,1338.0
109,5,450,550,2,500,500,0,1.0691911847572814e-05,3.712084704472457e-08,103.0,h14m34,10,142.41948,1347.0
110,1,450,550,2,500,500,0,1.0699896867307692e-05,4.663638978290208e-08,104.0,h14m29,10,142.94495,1353.0
111,2,450,550,2,500,500,0,1.0700766911538461e-05,2.881373901247965e-08,104.0,h14m31,10,142.94495,1340.0
112,3,450,550,2,500,500,0,1.0693305060952381e-05,3.7186101173643794e-08,105.0,h14m32,10,142.94495,1353.0
113,4,450,550,2,500,500,0,1.0689594403846155e-05,4.073569412123981e-08,104.0,h14m33,10,142.94495,1348.0
114,5,450,550,2,500,500,0,1.0691911847572814e-05,3.712084704472457e-08,103.0,h14m34,10,142.94495,1344.0
115,1,450,550,2,500,500,0,1.0699896867307692e-05,4.663638978290208e-08,104.0,h14m29,10,143.47043,1368.0
116,2,450,550,2,500,500,0,1.0700766911538461e-05,2.881373901247965e-08,104.0,h14m31,10,143.47043,1352.0
117,3,450,550,2,500,500,0,1.0693305060952381e-05,3.7186101173643794e-08,105.0,h14m32,10,143.47043,1356.0
118,4,450,550,2,500,500,0,1.0689594403846155e-05,4.073569412123981e-08,104.0,h14m33,10,143.47043,1335.0
119,5,450,550,2,500,500,0,1.0691911847572814e-05,3.712084704472457e-08,103.0,h14m34,10,143.47043,1353.0
120,1,450,550,2,500,500,0,1.0699896867307692e-05,4.663638978290208e-08,104.0,h14m29,10,143.9959,1332.0
121,2,450,550,2,500,500,0,1.0700766911538461e-05,2.881373901247965e-08,104.0,h14m31,10,143.9959,1347.0
122,3,450,550,2,500,500,0,1.0693305060952381e-05,3.7186101173643794e-08,105.0,h14m32,10,143.9959,1358.0
123,4,450,550,2,500,500,0,1.0689594403846155e-05,4.073569412123981e-08,104.0,h14m33,10,143.9959,1346.0
124,5,450,550,2,500,500,0,1.0691911847572814e-05,3.712084704472457e-08,103.0,h14m34,10,143.9959,1351.0
125,1,450,550,2,500,500,0,1.0699896867307692e-05,4.663638978290208e-08,104.0,h14m29,10,144.52136,1358.0
126,2,450,550,2,500,500,0,1.0700766911538461e-05,2.881373901247965e-08,104.0,h14m31,10,144.52136,1348.0
127,3,450,550,2,500,500,0,1.0693305060952381e-05,3.7186101173643794e-08,105.0,h14m32,10,144.52136,1349.0
128,4,450,550,2,500,500,0,1.0689594403846155e-05,4.073569412123981e-08,104.0,h14m33,10,144.52136,1350.0
129,5,450,550,2,500,500,0,1.0691911847572814e-05,3.712084704472457e-08,103.0,h14m34,10,144.52136,1338.0
130,1,450,550,2,500,500,0,1.0699896867307692e-05,4.663638978290208e-08,104.0,h14m29,10,145.04683,1357.0
131,2,450,550,2,500,500,0,1.0700766911538461e-05,2.881373901247965e-08,104.0,h14m31,10,145.04683,1341.0
132,3,450,550,2,500,500,0,1.0693305060952381e-05,3.7186101173643794e-08,105.0,h14m32,10,145.04683,1339.0
133,4,450,550,2,500,500,0,1.0689594403846155e-05,4.073569412123981e-08,104.0,h14m33,10,145.04683,1353.0
134,5,450,550,2,500,500,0,1.0691911847572814e-05,3.712084704472457e-08,103.0,h14m34,10,145.04683,1354.0
135,1,450,550,2,500,500,0,1.0699896867307692e-05,4.663638978290208e-08,104.0,h14m29,10,145.5723,1362.0
136,2,450,550,2,500,500,0,1.0700766911538461e-05,2.881373901247965e-08,104.0,h14m31,10,145.5723,1352.0
137,3,450,550,2,500,500,0,1.0693305060952381e-05,3.7186101173643794e-08,105.0,h14m32,10,145.5723,1349.0
138,4,450,550,2,500,500,0,1.0689594403846155e-05,4.073569412123981e-08,104.0,h14m33,10,145.5723,1354.0
139,5,450,550,2,500,500,0,1.0691911847572814e-05,3.712084704472457e-08,103.0,h14m34,10,145.5723,1352.0
140,1,450,550,2,500,500,0,1.0699896867307692e-05,4.663638978290208e-08,104.0,h14m29,10,146.09776,1346.0
141,2,450,550,2,500,500,0,1.0700766911538461e-05,2.881373901247965e-08,104.0,h14m31,10,146.09776,1357.0
142,3,450,550,2,500,500,0,1.0693305060952381e-05,3.7186101173643794e-08,105.0,h14m32,10,146.09776,1357.0
143,4,450,550,2,500,500,0,1.0689594403846155e-05,4.073569412123981e-08,104.0,h14m33,10,146.09776,1344.0
144,5,450,550,2,500,500,0,1.0691911847572814e-05,3.712084704472457e-08,103.0,h14m34,10,146.09776,1348.0
145,1,450,550,2,500,500,0,1.0699896867307692e-05,4.663638978290208e-08,104.0,h14m29,10,146.62323,1341.0
146,2,450,550,2,500,500,0,1.0700766911538461e-05,2.881373901247965e-08,104.0,h14m31,10,146.62323,1354.0
147,3,450,550,2,500,500,0,1.0693305060952381e-05,3.7186101173643794e-08,105.0,h14m32,10,146.62323,1361.0
148,4,450,550,2,500,500,0,1.0689594403846155e-05,4.073569412123981e-08,104.0,h14m33,10,146.62323,1346.0
149,5,450,550,2,500,500,0,1.0691911847572814e-05,3.712084704472457e-08,103.0,h14m34,10,146.62323,1347.0
150,1,450,550,2,500,500,0,1.0699896867307692e-05,4.663638978290208e-08,104.0,h14m29,10,147.1487,1344.0
151,2,450,550,2,500,500,0,1.0700766911538461e-05,2.881373901247965e-08,104.0,h14m31,10,147.1487,1364.0
152,3,450,550,2,500,500,0,1.0693305060952381e-05,3.7186101173643794e-08,105.0,h14m32,10,147.1487,1350.0
153,4,450,550,2,500,500,0,1.0689594403846155e-05,4.073569412123981e-08,104.0,h14m33,10,147.1487,1344.0
154,5,450,550,2,500,500,0,1.0691911847572814e-05,3.712084704472457e-08,103.0,h14m34,10,147.1487,1353.0
155,1,450,550,2,500,500,0,1.0699896867307692e-05,4.663638978290208e-08,104.0,h14m29,10,147.67416,1344.0
156,2,450,550,2,500,500,0,1.0700766911538461e-05,2.881373901247965e-08,104.0,h14m31,10,147.67416,1357.0
157,3,450,550,2,500,500,0,1.0693305060952381e-05,3.7186101173643794e-08,105.0,h14m32,10,147.67416,1345.0
158,4,450,550,2,500,500,0,1.0689594403846155e-05,4.073569412123981e-08,104.0,h14m33,10,147.67416,1340.0
159,5,450,550,2,500,500,0,1.0691911847572814e-05,3.712084704472457e-08,103.0,h14m34,10,147.67416,1339.0
160,1,450,550,2,500,500,0,1.0699896867307692e-05,4.663638978290208e-08,104.0,h14m29,10,148.19962,1348.0
161,2,450,550,2,500,500,0,1.0700766911538461e-05,2.881373901247965e-08,104.0,h14m31,10,148.19962,1351.0
162,3,450,550,2,500,500,0,1.0693305060952381e-05,3.7186101173643794e-08,105.0,h14m32,10,148.19962,1352.0
163,4,450,550,2,500,500,0,1.0689594403846155e-05,4.073569412123981e-08,104.0,h14m33,10,148.19962,1341.0
164,5,450,550,2,500,500,0,1.0691911847572814e-05,3.712084704472457e-08,103.0,h14m34,10,148.19962,1345.0
165,1,450,550,2,500,500,0,1.0699896867307692e-05,4.663638978290208e-08,104.0,h14m29,10,148.72508,1343.0
166,2,450,550,2,500,500,0,1.0700766911538461e-05,2.881373901247965e-08,104.0,h14m31,10,148.72508,1344.0
167,3,450,550,2,500,500,0,1.0693305060952381e-05,3.7186101173643794e-08,105.0,h14m32,10,148.72508,1350.0
168,4,450,550,2,500,500,0,1.0689594403846155e-05,4.073569412123981e-08,104.0,h14m33,10,148.72508,1357.0
169,5,450,550,2,500,500,0,1.0691911847572814e-05,3.712084704472457e-08,103.0,h14m34,10,148.72508,1349.0
170,1,450,550,2,500,500,0,1.0699896867307692e-05,4.663638978290208e-08,104.0,h14m29,10,149.25053,1353.0
171,2,450,550,2,500,500,0,1.0700766911538461e-05,2.881373901247965e-08,104.0,h14m31,10,149.25053,1346.0
172,3,450,550,2,500,500,0,1.0693305060952381e-05,3.7186101173643794e-08,105.0,h14m32,10,149.25053,1348.0
173,4,450,550,2,500,500,0,1.0689594403846155e-05,4.073569412123981e-08,104.0,h14m33,10,149.25053,1351.0
174,5,450,550,2,500,500,0,1.0691911847572814e-05,3.712084704472457e-08,103.0,h14m34,10,149.25053,1348.0
175,1,450,550,2,500,500,0,1.0699896867307692e-05,4.663638978290208e-08,104.0,h14m29,10,149.77599,1346.0
176,2,450,550,2,500,500,0,1.0700766911538461e-05,2.881373901247965e-08,104.0,h14m31,10,149.77599,1342.0
177,3,450,550,2,500,500,0,1.0693305060952381e-05,3.7186101173643794e-08,105.0,h14m32,10,149.77599,1360.0
178,4,450,550,2,500,500,0,1.0689594403846155e-05,4.073569412123981e-08,104.0,h14m33,10,149.77599,1345.0
179,5,450,550,2,500,500,0,1.0691911847572814e-05,3.712084704472457e-08,103.0,h14m34,10,149.77599,1348.0
180,1,450,550,2,500,500,0,1.0699896867307692e-05,4.663638978290208e-08,104.0,h14m29,10,150.30144,1344.0
181,2,450,550,2,500,500,0,1.0700766911538461e-05,2.881373901247965e-08,104.0,h14m31,10,150.30144,1351.0
182,3,450,550,2,500,500,0,1.0693305060952381e-05,3.7186101173643794e-08,105.0,h14m32,10,150.30144,1349.0
183,4,450,550,2,500,500,0,1.0689594403846155e-05,4.073569412123981e-08,104.0,h14m33,10,150.30144,1350.0
184,5,450,550,2,500,500,0,1.0691911847572814e-05,3.712084704472457e-08,103.0,h14m34,10,150.30144,1359.0
185,1,450,550,2,500,500,0,1.0699896867307692e-05,4.663638978290208e-08,104.0,h14m29,10,150.82689,1350.0
186,2,450,550,2,500,500,0,1.0700766911538461e-05,2.881373901247965e-08,104.0,h14m31,10,150.82689,1341.0
187,3,450,550,2,500,500,0,1.0693305060952381e-05,3.7186101173643794e-08,105.0,h14m32,10,150.82689,1343.0
188,4,450,550,2,500,500,0,1.0689594403846155e-05,4.073569412123981e-08,104.0,h14m33,10,150.82689,1350.0
189,5,450,550,2,500,500,0,1.0691911847572814e-05,3.712084704472457e-08,103.0,h14m34,10,150.82689,1350.0
190,1,450,550,2,500,500,0,1.0699896867307692e-05,4.663638978290208e-08,104.0,h14m29,10,151.35234,1342.0
191,2,450,550,2,500,500,0,1.0700766911538461e-05,2.881373901247965e-08,104.0,h14m31,10,151.35234,1353.0
192,3,450,550,2,500,500,0,1.0693305060952381e-05,3.7186101173643794e-08,105.0,h14m32,10,151.35234,1346.0
193,4,450,550,2,500,500,0,1.0689594403846155e-05,4.073569412123981e-08,104.0,h14m33,10,151.35234,1338.0
194,5,450,550,2,500,500,0,1.0691911847572814e-05,3.712084704472457e-08,103.0,h14m34,10,151.35234,1344.0
195,1,450,550,2,500,500,0,1.0699896867307692e-05,4.663638978290208e-08,104.0,h14m29,10,151.87779,1343.0
196,2,450,550,2,500,500,0,1.0700766911538461e-05,2.881373901247965e-08,104.0,h14m31,10,151.87779,1346.0
197,3,450,550,2,500,500,0,1.0693305060952381e-05,3.7186101173643794e-08,105.0,h14m32,10,151.87779,1342.0
198,4,450,550,2,500,500,0,1.0689594403846155e-05,4.073569412123981e-08,104.0,h14m33,10,151.87779,1349.0
199,5,450,550,2,500,500,0,1.0691911847572814e-05,3.712084704472457e-08,103.0,h14m34,10,151.87779,1336.0
200,1,450,550,2,500,500,0,1.0699896867307692e-05,4.663638978290208e-08,104.0,h14m29,10,152.40324,1344.0
201,2,450,550,2,500,500,0,1.0700766911538461e-05,2.881373901247965e-08,104.0,h14m31,10,152.40324,1350.0
202,3,450,550,2,500,500,0,1.0693305060952381e-05,3.7186101173643794e-08,105.0,h14m32,10,152.40324,1341.0
203,4,450,550,2,500,500,0,1.0689594403846155e-05,4.073569412123981e-08,104.0,h14m33,10,152.40324,1344.0
204,5,450,550,2,500,500,0,1.0691911847572814e-05,3.712084704472457e-08,103.0,h14m34,10,152.40324,1349.0
205,1,450,550,2,500,500,0,1.0699896867307692e-05,4.663638978290208e-08,104.0,h14m29,10,152.9287,1356.0
206,2,450,550,2,500,500,0,1.0700766911538461e-05,2.881373901247965e-08,104.0,h14m31,10,152.9287,1350.0
207,3,450,550,2,500,500,0,1.0693305060952381e-05,3.7186101173643794e-08,105.0,h14m32,10,152.9287,1345.0
208,4,450,550,2,500,500,0,1.0689594403846155e-05,4.073569412123981e-08,104.0,h14m33,10,152.9287,1345.0
209,5,450,550,2,500,500,0,1.0691911847572814e-05,3.712084704472457e-08,103.0,h14m34,10,152.9287,1353.0
210,1,450,550,2,500,500,0,1.0699896867307692e-05,4.663638978290208e-08,104.0,h14m29,10,153.45413,1353.0
211,2,450,550,2,500,500,0,1.0700766911538461e-05,2.881373901247965e-08,104.0,h14m31,10,153.45413,1362.0
212,3,450,550,2,500,500,0,1.0693305060952381e-05,3.7186101173643794e-08,105.0,h14m32,10,153.45413,1351.0
213,4,450,550,2,500,500,0,1.0689594403846155e-05,4.073569412123981e-08,104.0,h14m33,10,153.45413,1351.0
214,5,450,550,2,500,500,0,1.0691911847572814e-05,3.712084704472457e-08,103.0,h14m34,10,153.45413,1344.0
215,1,450,550,2,500,500,0,1.0699896867307692e-05,4.663638978290208e-08,104.0,h14m29,10,153.97958,1356.0
216,2,450,550,2,500,500,0,1.0700766911538461e-05,2.881373901247965e-08,104.0,h14m31,10,153.97958,1342.0
217,3,450,550,2,500,500,0,1.0693305060952381e-05,3.7186101173643794e-08,105.0,h14m32,10,153.97958,1353.0
218,4,450,550,2,500,500,0,1.0689594403846155e-05,4.073569412123981e-08,104.0,h14m33,10,153.97958,1336.0
219,5,450,550,2,500,500,0,1.0691911847572814e-05,3.712084704472457e-08,103.0,h14m34,10,153.97958,1349.0
220,1,450,550,2,500,500,0,1.0699896867307692e-05,4.663638978290208e-08,104.0,h14m29,10,154.50502,1347.0
221,2,450,550,2,500,500,0,1.0700766911538461e-05,2.881373901247965e-08,104.0,h14m31,10,154.50502,1362.0
222,3,450,550,2,500,500,0,1.0693305060952381e-05,3.7186101173643794e-08,105.0,h14m32,10,154.50502,1354.0
223,4,450,550,2,500,500,0,1.0689594403846155e-05,4.073569412123981e-08,104.0,h14m33,10,154.50502,1339.0
224,5,450,550,2,500,500,0,1.0691911847572814e-05,3.712084704472457e-08,103.0,h14m34,10,154.50502,1355.0
225,1,450,550,2,500,500,0,1.0699896867307692e-05,4.663638978290208e-08,104.0,h14m29,10,155.03047,1350.0
226,2,450,550,2,500,500,0,1.0700766911538461e-05,2.881373901247965e-08,104.0,h14m31,10,155.03047,1344.0
227,3,450,550,2,500,500,0,1.0693305060952381e-05,3.7186101173643794e-08,105.0,h14m32,10,155.03047,1345.0
228,4,450,550,2,500,500,0,1.0689594403846155e-05,4.073569412123981e-08,104.0,h14m33,10,155.03047,1349.0
229,5,450,550,2,500,500,0,1.0691911847572814e-05,3.712084704472457e-08,103.0,h14m34,10,155.03047,1336.0
