272.68051	1324
273.20459	1340
273.72864	1333
274.25272	1333
274.77679	1332
275.30084	1325
275.82492	1325
276.34897	1336
276.87305	1332
277.39709	1332
277.92114	1330
278.44522	1328
278.96927	1327
279.49332	1334
280.01736	1328
280.54141	1333
281.06546	1330
281.58951	1336
282.11356	1333
282.6376	1327
283.16165	1330
283.68567	1329
284.20972	1328
284.73376	1338
285.25778	1334
285.78183	1334
286.30585	1329
286.82986	1335
287.35391	1329
287.87793	1336
288.40195	1331
288.92596	1327
289.44998	1336
289.974	1341
290.49802	1334
291.02203	1331
291.54602	1336
292.07004	1321
292.59406	1337
293.11804	1333
293.64206	1334
294.16605	1323
294.69006	1332
295.21405	1332
295.73804	1332
296.26202	1331
296.78604	1335
297.31003	1332
297.83401	1338
298.35797	1329
298.88196	1331
299.40594	1336
299.92993	1332
300.45389	1329
300.97787	1344
301.50183	1331
302.02582	1332
302.54977	1332
303.07373	1327
303.59772	1331
304.12167	1326
304.64563	1334
305.16959	1339
305.69354	1329
306.2175	1337
306.74142	1335
307.26538	1327
307.78934	1328
308.31326	1343
308.83722	1329
309.36115	1335
309.88507	1333
310.409	1330
310.93295	1328
311.45688	1332
311.9808	1332
312.50473	1328
313.02863	1338
313.55255	1337
314.07648	1336
314.6004	1338
315.1243	1333
315.64819	1330
316.17212	1330
316.69601	1334
317.21991	1333
317.7438	1339
318.2677	1331
318.7916	1330
319.31549	1334
319.83939	1333
320.36328	1334
320.88715	1337
321.41104	1335
321.93491	1341
322.4588	1327
322.98267	1340
323.50653	1340
324.0304	1325
324.55426	1332
325.07813	1335
325.60199	1332
326.12585	1335
326.64969	1333
327.17355	1326
327.69742	1329
328.22125	1337
328.74509	1329
329.26895	1333
329.79279	1341
330.31662	1329
330.84045	1332
331.36429	1335
331.88809	1325
332.41193	1334
332.93576	1329
333.45956	1326
333.98337	1338
334.5072	1334
335.03101	1336
335.55481	1337
336.07861	1327
336.60242	1326
337.12622	1327
337.65002	1333
338.1738	1327
338.6976	1327
339.22137	1335
339.74518	1332
340.26895	1330
340.79272	1343
341.3165	1336
341.84027	1333
342.36404	1332
342.88782	1340
343.41159	1334
343.93533	1332
344.45911	1330
344.98285	1332
345.50659	1332
346.03033	1337
346.55411	1333
347.07785	1333
347.60156	1332
348.12531	1333
348.64905	1334
349.17276	1332
349.6965	1333
350.22021	1331
350.74393	1327
351.26767	1330
351.79138	1335
352.31509	1335
352.83878	1343
353.36249	1335
353.8862	1335
354.40988	1330
354.93359	1329
355.45728	1337
355.98096	1328
356.50464	1335
357.02832	1330
357.552	1341
358.07568	1330
358.59937	1329
359.12302	1337
359.6467	1331
360.17035	1335
360.694	1334
361.21765	1329
361.7413	1330
362.26495	1336
362.7886	1330
363.31226	1330
363.83588	1334
364.35953	1334
364.88315	1328
365.40677	1336
365.93039	1338
366.45401	1326
366.97763	1331
367.50125	1332
368.02484	1325
368.54846	1333
369.07205	1337
369.59567	1330
370.11926	1330
370.64285	1337
371.16644	1329
371.69003	1331
372.21359	1329
372.73718	1329
373.26074	1329
373.78433	1323
374.30789	1332
374.83145	1330
375.35501	1329
375.87857	1331
376.40213	1328
376.92566	1333
377.44922	1328
377.97275	1331
378.49628	1324
379.01984	1329
379.54337	1332
380.06686	1331
380.59039	1330
381.11392	1333
381.63742	1339
382.16095	1325
382.68445	1333
383.20795	1325
383.73145	1333
384.25494	1330
384.77844	1325
385.30191	1334
385.82541	1335
386.34888	1331
386.87238	1329
387.39584	1330
387.91931	1337
388.44275	1332
388.96622	1338
389.48969	1325
390.01312	1331
390.53659	1326
391.06003	1338
391.58347	1331
392.1069	1333
392.63034	1337
393.15375	1331
393.67719	1322
394.20059	1335
394.72403	1327
395.24744	1338
395.77084	1321
396.29425	1334
396.81763	1337
397.34103	1331
397.86444	1329
398.38782	1330
398.91119	1331
399.43457	1333
399.95795	1332
400.48132	1326
401.0047	1327
401.52805	1332
402.05139	1334
402.57477	1329
403.09811	1335
403.62146	1331
404.14481	1332
404.66812	1333
405.19147	1327
405.71478	1336
406.2381	1328
406.76144	1328
407.28476	1331
407.80804	1330
408.33136	1332
408.85468	1328
409.37796	1336
409.90125	1332
410.42453	1331
410.94781	1335
411.4711	1327
411.99438	1337
412.51767	1334
413.04092	1333
413.56418	1335
414.08743	1339
414.61069	1336
415.13394	1332
415.6572	1330
416.18042	1325
416.70367	1339
417.2269	1325
417.75012	1330
418.27335	1327
418.79657	1340
419.31976	1329
419.84299	1328
420.36618	1334
420.88937	1332
421.41257	1330
421.93576	1335
422.45895	1327
422.98212	1326
423.50531	1332
424.02847	1333
424.55164	1337
425.0748	1322
425.59796	1332
426.12112	1328
426.64426	1331
427.16739	1323
427.69055	1333
428.21368	1329
428.73679	1338
429.25992	1330
429.78305	1336
430.30615	1333
430.82925	1329
431.35236	1331
431.87546	1336
432.39856	1326
432.92166	1335
433.44473	1333
433.96783	1336
434.49091	1330
435.01398	1332
435.53702	1334
436.06009	1336
436.58316	1336
437.1062	1334
437.62924	1338
438.15228	1327
438.67532	1333
439.19836	1336
439.72137	1333
440.24438	1332
440.76743	1332
441.29044	1336
441.81342	1330
442.33643	1335
442.85944	1334
443.38242	1332
443.9054	1337
444.42838	1337
444.95135	1329
445.47433	1331
445.99728	1331
446.52026	1338
447.04321	1334
447.56616	1327
448.08911	1331
448.61203	1332
449.13498	1339
449.6579	1334
450.18082	1332
450.70374	1335
451.22665	1332
451.74957	1336
452.27246	1335
452.79538	1333
453.31827	1334
453.84116	1335
454.36404	1332
454.8869	1334
455.40979	1329
455.93265	1323
456.45551	1330
456.97836	1341
457.50122	1336
458.02405	1328
458.54691	1331
459.06973	1323
459.59256	1335
460.11539	1334
460.63818	1335
461.16101	1339
461.68381	1338
462.2066	1328
462.7294	1338
463.2522	1340
463.77499	1329
464.29776	1327
464.82053	1329
465.34332	1338
465.86606	1331
466.38882	1329
466.91159	1330
467.43433	1330
467.95706	1330
468.4798	1327
469.00253	1330
469.52527	1331
470.04797	1328
470.57068	1336
471.09338	1330
471.61609	1330
472.13879	1325
472.66147	1326
473.18417	1330
473.70685	1330
474.22952	1329
474.7522	1333
475.27484	1331
475.79752	1335
476.32016	1332
476.8428	1336
477.36545	1335
477.88806	1333
478.41071	1330
478.93332	1333
479.45593	1334
479.97855	1332
480.50116	1339
481.02374	1332
481.54633	1334
482.06891	1338
482.59149	1334
483.11407	1337
483.63666	1335
484.15921	1332
484.68176	1333
485.20432	1337
485.72687	1339
486.24939	1332
486.77194	1327
487.29446	1329
487.81699	1340
488.33951	1333
488.862	1327
489.38452	1337
489.90701	1330
490.4295	1330
490.952	1330
491.47446	1329
491.99695	1335
492.51941	1328
493.04187	1338
493.56433	1322
494.08676	1328
494.60919	1328
495.13165	1332
495.65408	1333
496.17648	1333
496.69891	1327
497.22131	1330
497.74374	1333
498.26614	1329
498.78851	1327
499.31091	1323
499.83328	1331
500.35568	1328
500.87805	1329
501.40039	1337
501.92276	1326
502.4451	1331
502.96744	1333
503.48978	1335
504.01212	1326
504.53445	1331
505.05676	1334
505.57907	1330
506.10138	1331
506.62369	1333
507.14597	1335
507.66824	1330
508.19052	1327
508.7128	1329
509.23508	1333
509.75732	1340
510.2796	1327
510.80185	1333
511.32407	1339
511.84631	1332
512.36853	1333
512.89075	1335
513.41296	1333
513.93518	1329
514.4574	1329
514.97961	1329
515.50177	1322
516.02399	1338
516.54614	1330
517.0683	1330
517.59045	1332
518.11261	1332
518.63477	1334
519.15692	1328
519.67908	1328
520.20117	1325
520.72333	1337
521.24542	1329
521.76752	1330
522.28961	1336
522.81171	1332
523.3338	1328
523.8559	1338
524.37799	1332
524.90002	1332
525.42212	1332
525.94415	1341
526.46625	1331
526.98828	1325
527.51031	1327
528.03235	1331
528.55432	1325
529.07635	1328
529.59839	1328
530.12036	1328
530.6424	1331
531.16437	1339
531.68634	1327
532.20831	1333
532.73029	1331
533.25226	1330
533.77417	1338
534.29614	1326
534.81805	1339
535.34003	1332
535.86194	1323
536.38385	1336
536.90576	1325
537.42767	1328
537.94958	1331
538.4715	1339
538.99335	1328
539.5152	1333
540.03711	1341
540.55896	1335
541.08081	1336
541.60266	1324
542.12451	1336
542.64636	1334
543.16815	1334
543.69	1335
544.21179	1333
544.73358	1329
545.25543	1330
545.77722	1338
546.29901	1331
546.82074	1332
547.34253	1327
547.86432	1340
548.38605	1331
548.90778	1331
549.42957	1331
549.95129	1334
550.47302	1333
550.99469	1330
551.51642	1334
552.03815	1333
552.55981	1328
553.08154	1330
553.60321	1330
554.12488	1326
554.64655	1334
555.16821	1329
555.68988	1328
556.21149	1338
556.73315	1329
557.25476	1331
557.77643	1339
558.29803	1334
558.81964	1330
559.34125	1334
559.86285	1326
560.3844	1335
560.90601	1329
561.42755	1335
561.94916	1330
562.4707	1338
562.99225	1338
563.51379	1330
564.03534	1335
564.55682	1329
565.07837	1335
565.59985	1334
566.1214	1329
566.64288	1331
567.16437	1333
567.68585	1330
568.20734	1334
568.72876	1333
569.25024	1332
569.77167	1329
570.29315	1328
570.81458	1333
571.336	1327
571.85742	1338
572.37885	1334
572.90021	1336
573.42163	1330
573.94299	1337
574.46442	1348
574.98578	1349
575.50714	1382
576.0285	1381
576.54987	1398
577.07117	1444
577.59253	1442
578.11383	1446
578.63519	1476
579.15649	1490
579.6778	1509
580.1991	1554
580.72034	1589
581.24164	1607
581.76294	1589
582.28418	1600
582.80542	1618
583.32666	1619
583.8479	1657
584.36914	1637
584.89038	1660
585.41162	1672
585.9328	1641
586.45398	1667
586.97522	1693
587.4964	1663
588.01758	1679
588.5387	1683
589.05988	1724
589.58105	1681
590.10217	1680
590.62329	1733
591.14447	1759
591.66559	1732
592.18671	1731
592.70776	1739
593.22888	1784
593.74994	1760
594.27106	1761
594.79211	1775
595.31317	1755
595.83423	1783
596.35529	1753
596.87634	1781
597.39734	1716
597.91833	1752
598.43939	1753
598.96039	1761
599.48138	1716
600.00238	1737
600.52338	1760
601.04431	1752
601.56531	1750
602.08624	1797
602.60718	1776
603.12811	1769
603.64905	1753
604.16998	1786
604.69092	1793
605.21179	1775
605.73267	1729
606.2536	1781
606.77448	1756
607.29535	1724
607.81622	1754
608.33704	1757
608.85791	1701
609.37872	1712
609.89954	1657
610.42041	1665
610.94122	1643
611.46198	1623
611.98279	1618
612.5036	1571
613.02435	1577
613.5451	1549
614.06592	1528
614.58667	1496
615.10736	1477
615.62811	1510
616.14886	1492
616.66956	1507
617.19031	1514
617.711	1480
618.23169	1501
618.75238	1481
