,# mesurment,ex_wl,spectro_center_wl,grating,spf,lpf,lpf2,av_power,std_power,num_power,time_taken,ex_time,em_wl,counts
31,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,134.53722,1343.0
32,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,134.53722,1347.0
33,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,134.53722,1348.0
34,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,134.53722,1348.0
35,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,135.06271,1350.0
36,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,135.06271,1358.0
37,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,135.06271,1358.0
38,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,135.06271,1349.0
39,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,135.06271,1346.0
40,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,135.5882,1350.0
41,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,135.5882,1354.0
42,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,135.5882,1351.0
43,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,135.5882,1354.0
44,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,135.5882,1345.0
45,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,136.11369,1353.0
46,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,136.11369,1355.0
47,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,136.11369,1346.0
48,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,136.11369,1351.0
49,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,136.11369,1346.0
50,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,136.63918,1341.0
51,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,136.63918,1349.0
52,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,136.63918,1351.0
53,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,136.63918,1363.0
54,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,136.63918,1345.0
55,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,137.16467,1347.0
56,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,137.16467,1349.0
57,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,137.16467,1358.0
58,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,137.16467,1350.0
59,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,137.16467,1348.0
60,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,137.69016,1349.0
61,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,137.69016,1349.0
62,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,137.69016,1338.0
63,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,137.69016,1345.0
64,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,137.69016,1349.0
65,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,138.21564,1348.0
66,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,138.21564,1351.0
67,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,138.21564,1340.0
68,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,138.21564,1350.0
69,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,138.21564,1341.0
70,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,138.74112,1345.0
71,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,138.74112,1346.0
72,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,138.74112,1351.0
73,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,138.74112,1349.0
74,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,138.74112,1351.0
75,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,139.2666,1352.0
76,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,139.2666,1351.0
77,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,139.2666,1334.0
78,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,139.2666,1343.0
79,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,139.2666,1346.0
80,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,139.79208,1352.0
81,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,139.79208,1343.0
82,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,139.79208,1354.0
83,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,139.79208,1343.0
84,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,139.79208,1360.0
85,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,140.31757,1355.0
86,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,140.31757,1354.0
87,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,140.31757,1347.0
88,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,140.31757,1349.0
89,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,140.31757,1350.0
90,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,140.84305,1343.0
91,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,140.84305,1347.0
92,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,140.84305,1352.0
93,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,140.84305,1352.0
94,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,140.84305,1352.0
95,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,141.36853,1348.0
96,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,141.36853,1354.0
97,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,141.36853,1347.0
98,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,141.36853,1341.0
99,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,141.36853,1353.0
100,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,141.894,1349.0
101,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,141.894,1348.0
102,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,141.894,1348.0
103,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,141.894,1344.0
104,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,141.894,1352.0
105,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,142.41948,1332.0
106,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,142.41948,1339.0
107,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,142.41948,1349.0
108,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,142.41948,1345.0
109,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,142.41948,1342.0
110,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,142.94495,1340.0
111,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,142.94495,1360.0
112,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,142.94495,1348.0
113,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,142.94495,1347.0
114,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,142.94495,1327.0
115,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,143.47043,1350.0
116,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,143.47043,1339.0
117,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,143.47043,1351.0
118,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,143.47043,1345.0
119,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,143.47043,1344.0
120,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,143.9959,1365.0
121,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,143.9959,1349.0
122,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,143.9959,1338.0
123,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,143.9959,1353.0
124,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,143.9959,1337.0
125,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,144.52136,1343.0
126,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,144.52136,1353.0
127,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,144.52136,1361.0
128,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,144.52136,1342.0
129,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,144.52136,1343.0
130,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,145.04683,1337.0
131,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,145.04683,1342.0
132,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,145.04683,1358.0
133,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,145.04683,1348.0
134,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,145.04683,1343.0
135,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,145.5723,1352.0
136,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,145.5723,1342.0
137,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,145.5723,1348.0
138,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,145.5723,1338.0
139,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,145.5723,1344.0
140,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,146.09776,1345.0
141,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,146.09776,1352.0
142,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,146.09776,1343.0
143,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,146.09776,1346.0
144,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,146.09776,1351.0
145,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,146.62323,1348.0
146,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,146.62323,1357.0
147,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,146.62323,1352.0
148,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,146.62323,1345.0
149,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,146.62323,1349.0
150,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,147.1487,1348.0
151,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,147.1487,1352.0
152,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,147.1487,1345.0
153,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,147.1487,1359.0
154,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,147.1487,1353.0
155,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,147.67416,1352.0
156,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,147.67416,1347.0
157,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,147.67416,1344.0
158,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,147.67416,1348.0
159,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,147.67416,1352.0
160,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,148.19962,1353.0
161,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,148.19962,1343.0
162,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,148.19962,1348.0
163,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,148.19962,1343.0
164,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,148.19962,1352.0
165,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,148.72508,1343.0
166,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,148.72508,1351.0
167,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,148.72508,1344.0
168,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,148.72508,1356.0
169,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,148.72508,1348.0
170,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,149.25053,1345.0
171,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,149.25053,1341.0
172,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,149.25053,1354.0
173,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,149.25053,1350.0
174,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,149.25053,1338.0
175,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,149.77599,1355.0
176,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,149.77599,1337.0
177,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,149.77599,1348.0
178,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,149.77599,1342.0
179,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,149.77599,1338.0
180,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,150.30144,1353.0
181,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,150.30144,1345.0
182,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,150.30144,1351.0
183,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,150.30144,1348.0
184,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,150.30144,1344.0
185,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,150.82689,1359.0
186,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,150.82689,1339.0
187,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,150.82689,1340.0
188,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,150.82689,1351.0
189,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,150.82689,1354.0
190,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,151.35234,1343.0
191,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,151.35234,1350.0
192,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,151.35234,1347.0
193,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,151.35234,1345.0
194,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,151.35234,1341.0
195,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,151.87779,1346.0
196,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,151.87779,1344.0
197,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,151.87779,1339.0
198,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,151.87779,1354.0
199,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,151.87779,1365.0
200,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,152.40324,1343.0
201,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,152.40324,1343.0
202,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,152.40324,1362.0
203,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,152.40324,1350.0
204,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,152.40324,1357.0
205,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,152.9287,1349.0
206,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,152.9287,1341.0
207,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,152.9287,1339.0
208,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,152.9287,1343.0
209,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,152.9287,1348.0
210,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,153.45413,1340.0
211,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,153.45413,1349.0
212,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,153.45413,1347.0
213,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,153.45413,1347.0
214,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,153.45413,1355.0
215,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,153.97958,1348.0
216,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,153.97958,1339.0
217,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,153.97958,1354.0
218,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,153.97958,1343.0
219,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,153.97958,1339.0
220,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,154.50502,1352.0
221,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,154.50502,1346.0
222,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,154.50502,1346.0
223,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,154.50502,1358.0
224,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,154.50502,1354.0
225,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,155.03047,1342.0
226,2,450,550,2,500,500,0,1.0703663791428571e-05,3.993907863418296e-08,105.0,h14m17,10,155.03047,1359.0
227,3,450,550,2,500,500,0,1.069644778737864e-05,3.865047553936136e-08,103.0,h14m19,10,155.03047,1352.0
228,4,450,550,2,500,500,0,1.0696782823809524e-05,3.578075951118212e-08,105.0,h14m20,10,155.03047,1343.0
229,5,450,550,2,500,500,0,1.0699927006730767e-05,3.918655764087956e-08,104.0,h14m21,10,155.03047,1343.0
230,1,450,550,2,500,500,0,1.0698824802912621e-05,3.992464231276738e-08,103.0,h14m16,10,155.55591,1355.0
