,# mesurment,ex_wl,spectro_center_wl,grating,spf,lpf,lpf2,av_power,std_power,num_power,time_taken,ex_time,em_wl,counts
24,5,450,550,2,500,500,0,1.0428596636363637e-05,9.8622134602249e-09,99.0,h16m21,10,132.43523,3080.0
25,6,450,550,2,500,500,0,1.0427576811111111e-05,9.338356310118212e-09,99.0,h16m23,10,132.43523,3109.0
26,7,450,550,2,500,500,0,1.0428168612121213e-05,8.11983125330046e-09,99.0,h16m25,10,132.43523,3071.0
27,8,450,550,2,500,500,0,1.0427460544444444e-05,9.660560030938026e-09,99.0,h16m28,10,132.43523,3100.0
28,9,450,550,2,500,500,0,1.042607603939394e-05,8.957852156287388e-09,99.0,h16m30,10,132.43523,3098.0
29,10,450,550,2,500,500,0,1.0427508152525253e-05,9.21256107756948e-09,99.0,h16m32,10,132.43523,3102.0
30,1,450,550,2,500,500,0,1.0431812518367349e-05,9.43843723495761e-09,98.0,h16m12,10,132.96072,3102.0
31,2,450,550,2,500,500,0,1.0430779327272729e-05,9.110335716915861e-09,99.0,h16m14,10,132.96072,3105.0
32,3,450,550,2,500,500,0,1.0429109268686872e-05,9.138296444016012e-09,99.0,h16m17,10,132.96072,3097.0
33,4,450,550,2,500,500,0,1.0429307333663365e-05,9.294724724051571e-09,101.0,h16m19,10,132.96072,3079.0
34,5,450,550,2,500,500,0,1.0428596636363637e-05,9.8622134602249e-09,99.0,h16m21,10,132.96072,3083.0
35,6,450,550,2,500,500,0,1.0427576811111111e-05,9.338356310118212e-09,99.0,h16m23,10,132.96072,3080.0
36,7,450,550,2,500,500,0,1.0428168612121213e-05,8.11983125330046e-09,99.0,h16m25,10,132.96072,3095.0
37,8,450,550,2,500,500,0,1.0427460544444444e-05,9.660560030938026e-09,99.0,h16m28,10,132.96072,3097.0
38,9,450,550,2,500,500,0,1.042607603939394e-05,8.957852156287388e-09,99.0,h16m30,10,132.96072,3103.0
39,10,450,550,2,500,500,0,1.0427508152525253e-05,9.21256107756948e-09,99.0,h16m32,10,132.96072,3058.0
40,1,450,550,2,500,500,0,1.0431812518367349e-05,9.43843723495761e-09,98.0,h16m12,10,133.48622,3065.0
41,2,450,550,2,500,500,0,1.0430779327272729e-05,9.110335716915861e-09,99.0,h16m14,10,133.48622,3093.0
42,3,450,550,2,500,500,0,1.0429109268686872e-05,9.138296444016012e-09,99.0,h16m17,10,133.48622,3109.0
43,4,450,550,2,500,500,0,1.0429307333663365e-05,9.294724724051571e-09,101.0,h16m19,10,133.48622,3073.0
44,5,450,550,2,500,500,0,1.0428596636363637e-05,9.8622134602249e-09,99.0,h16m21,10,133.48622,3091.0
45,6,450,550,2,500,500,0,1.0427576811111111e-05,9.338356310118212e-09,99.0,h16m23,10,133.48622,3094.0
46,7,450,550,2,500,500,0,1.0428168612121213e-05,8.11983125330046e-09,99.0,h16m25,10,133.48622,3103.0
47,8,450,550,2,500,500,0,1.0427460544444444e-05,9.660560030938026e-09,99.0,h16m28,10,133.48622,3085.0
48,9,450,550,2,500,500,0,1.042607603939394e-05,8.957852156287388e-09,99.0,h16m30,10,133.48622,3103.0
49,10,450,550,2,500,500,0,1.0427508152525253e-05,9.21256107756948e-09,99.0,h16m32,10,133.48622,3083.0
50,1,450,550,2,500,500,0,1.0431812518367349e-05,9.43843723495761e-09,98.0,h16m12,10,134.01172,3101.0
51,2,450,550,2,500,500,0,1.0430779327272729e-05,9.110335716915861e-09,99.0,h16m14,10,134.01172,3118.0
52,3,450,550,2,500,500,0,1.0429109268686872e-05,9.138296444016012e-09,99.0,h16m17,10,134.01172,3086.0
53,4,450,550,2,500,500,0,1.0429307333663365e-05,9.294724724051571e-09,101.0,h16m19,10,134.01172,3086.0
54,5,450,550,2,500,500,0,1.0428596636363637e-05,9.8622134602249e-09,99.0,h16m21,10,134.01172,3103.0
55,6,450,550,2,500,500,0,1.0427576811111111e-05,9.338356310118212e-09,99.0,h16m23,10,134.01172,3072.0
56,7,450,550,2,500,500,0,1.0428168612121213e-05,8.11983125330046e-09,99.0,h16m25,10,134.01172,3081.0
57,8,450,550,2,500,500,0,1.0427460544444444e-05,9.660560030938026e-09,99.0,h16m28,10,134.01172,3111.0
58,9,450,550,2,500,500,0,1.042607603939394e-05,8.957852156287388e-09,99.0,h16m30,10,134.01172,3075.0
59,10,450,550,2,500,500,0,1.0427508152525253e-05,9.21256107756948e-09,99.0,h16m32,10,134.01172,3107.0
60,1,450,550,2,500,500,0,1.0431812518367349e-05,9.43843723495761e-09,98.0,h16m12,10,134.53722,3104.0
61,2,450,550,2,500,500,0,1.0430779327272729e-05,9.110335716915861e-09,99.0,h16m14,10,134.53722,3104.0
62,3,450,550,2,500,500,0,1.0429109268686872e-05,9.138296444016012e-09,99.0,h16m17,10,134.53722,3108.0
63,4,450,550,2,500,500,0,1.0429307333663365e-05,9.294724724051571e-09,101.0,h16m19,10,134.53722,3107.0
64,5,450,550,2,500,500,0,1.0428596636363637e-05,9.8622134602249e-09,99.0,h16m21,10,134.53722,3113.0
65,6,450,550,2,500,500,0,1.0427576811111111e-05,9.338356310118212e-09,99.0,h16m23,10,134.53722,3077.0
66,7,450,550,2,500,500,0,1.0428168612121213e-05,8.11983125330046e-09,99.0,h16m25,10,134.53722,3095.0
67,8,450,550,2,500,500,0,1.0427460544444444e-05,9.660560030938026e-09,99.0,h16m28,10,134.53722,3117.0
68,9,450,550,2,500,500,0,1.042607603939394e-05,8.957852156287388e-09,99.0,h16m30,10,134.53722,3104.0
69,10,450,550,2,500,500,0,1.0427508152525253e-05,9.21256107756948e-09,99.0,h16m32,10,134.53722,3107.0
70,1,450,550,2,500,500,0,1.0431812518367349e-05,9.43843723495761e-09,98.0,h16m12,10,135.06271,3094.0
71,2,450,550,2,500,500,0,1.0430779327272729e-05,9.110335716915861e-09,99.0,h16m14,10,135.06271,3091.0
72,3,450,550,2,500,500,0,1.0429109268686872e-05,9.138296444016012e-09,99.0,h16m17,10,135.06271,3105.0
73,4,450,550,2,500,500,0,1.0429307333663365e-05,9.294724724051571e-09,101.0,h16m19,10,135.06271,3108.0
74,5,450,550,2,500,500,0,1.0428596636363637e-05,9.8622134602249e-09,99.0,h16m21,10,135.06271,3107.0
75,6,450,550,2,500,500,0,1.0427576811111111e-05,9.338356310118212e-09,99.0,h16m23,10,135.06271,3093.0
76,7,450,550,2,500,500,0,1.0428168612121213e-05,8.11983125330046e-09,99.0,h16m25,10,135.06271,3103.0
77,8,450,550,2,500,500,0,1.0427460544444444e-05,9.660560030938026e-09,99.0,h16m28,10,135.06271,3095.0
78,9,450,550,2,500,500,0,1.042607603939394e-05,8.957852156287388e-09,99.0,h16m30,10,135.06271,3083.0
79,10,450,550,2,500,500,0,1.0427508152525253e-05,9.21256107756948e-09,99.0,h16m32,10,135.06271,3106.0
80,1,450,550,2,500,500,0,1.0431812518367349e-05,9.43843723495761e-09,98.0,h16m12,10,135.5882,3105.0
81,2,450,550,2,500,500,0,1.0430779327272729e-05,9.110335716915861e-09,99.0,h16m14,10,135.5882,3097.0
82,3,450,550,2,500,500,0,1.0429109268686872e-05,9.138296444016012e-09,99.0,h16m17,10,135.5882,3112.0
83,4,450,550,2,500,500,0,1.0429307333663365e-05,9.294724724051571e-09,101.0,h16m19,10,135.5882,3093.0
84,5,450,550,2,500,500,0,1.0428596636363637e-05,9.8622134602249e-09,99.0,h16m21,10,135.5882,3089.0
85,6,450,550,2,500,500,0,1.0427576811111111e-05,9.338356310118212e-09,99.0,h16m23,10,135.5882,3119.0
86,7,450,550,2,500,500,0,1.0428168612121213e-05,8.11983125330046e-09,99.0,h16m25,10,135.5882,3084.0
87,8,450,550,2,500,500,0,1.0427460544444444e-05,9.660560030938026e-09,99.0,h16m28,10,135.5882,3100.0
88,9,450,550,2,500,500,0,1.042607603939394e-05,8.957852156287388e-09,99.0,h16m30,10,135.5882,3106.0
89,10,450,550,2,500,500,0,1.0427508152525253e-05,9.21256107756948e-09,99.0,h16m32,10,135.5882,3097.0
90,1,450,550,2,500,500,0,1.0431812518367349e-05,9.43843723495761e-09,98.0,h16m12,10,136.11369,3079.0
91,2,450,550,2,500,500,0,1.0430779327272729e-05,9.110335716915861e-09,99.0,h16m14,10,136.11369,3104.0
92,3,450,550,2,500,500,0,1.0429109268686872e-05,9.138296444016012e-09,99.0,h16m17,10,136.11369,3100.0
93,4,450,550,2,500,500,0,1.0429307333663365e-05,9.294724724051571e-09,101.0,h16m19,10,136.11369,3087.0
94,5,450,550,2,500,500,0,1.0428596636363637e-05,9.8622134602249e-09,99.0,h16m21,10,136.11369,3093.0
95,6,450,550,2,500,500,0,1.0427576811111111e-05,9.338356310118212e-09,99.0,h16m23,10,136.11369,3103.0
96,7,450,550,2,500,500,0,1.0428168612121213e-05,8.11983125330046e-09,99.0,h16m25,10,136.11369,3098.0
97,8,450,550,2,500,500,0,1.0427460544444444e-05,9.660560030938026e-09,99.0,h16m28,10,136.11369,3117.0
98,9,450,550,2,500,500,0,1.042607603939394e-05,8.957852156287388e-09,99.0,h16m30,10,136.11369,3097.0
99,10,450,550,2,500,500,0,1.0427508152525253e-05,9.21256107756948e-09,99.0,h16m32,10,136.11369,3098.0
100,1,450,550,2,500,500,0,1.0431812518367349e-05,9.43843723495761e-09,98.0,h16m12,10,136.63918,3099.0
101,2,450,550,2,500,500,0,1.0430779327272729e-05,9.110335716915861e-09,99.0,h16m14,10,136.63918,3102.0
102,3,450,550,2,500,500,0,1.0429109268686872e-05,9.138296444016012e-09,99.0,h16m17,10,136.63918,3104.0
103,4,450,550,2,500,500,0,1.0429307333663365e-05,9.294724724051571e-09,101.0,h16m19,10,136.63918,3116.0
104,5,450,550,2,500,500,0,1.0428596636363637e-05,9.8622134602249e-09,99.0,h16m21,10,136.63918,3097.0
105,6,450,550,2,500,500,0,1.0427576811111111e-05,9.338356310118212e-09,99.0,h16m23,10,136.63918,3098.0
106,7,450,550,2,500,500,0,1.0428168612121213e-05,8.11983125330046e-09,99.0,h16m25,10,136.63918,3093.0
107,8,450,550,2,500,500,0,1.0427460544444444e-05,9.660560030938026e-09,99.0,h16m28,10,136.63918,3126.0
108,9,450,550,2,500,500,0,1.042607603939394e-05,8.957852156287388e-09,99.0,h16m30,10,136.63918,3100.0
109,10,450,550,2,500,500,0,1.0427508152525253e-05,9.21256107756948e-09,99.0,h16m32,10,136.63918,3112.0
110,1,450,550,2,500,500,0,1.0431812518367349e-05,9.43843723495761e-09,98.0,h16m12,10,137.16467,3084.0
111,2,450,550,2,500,500,0,1.0430779327272729e-05,9.110335716915861e-09,99.0,h16m14,10,137.16467,3088.0
112,3,450,550,2,500,500,0,1.0429109268686872e-05,9.138296444016012e-09,99.0,h16m17,10,137.16467,3097.0
113,4,450,550,2,500,500,0,1.0429307333663365e-05,9.294724724051571e-09,101.0,h16m19,10,137.16467,3097.0
114,5,450,550,2,500,500,0,1.0428596636363637e-05,9.8622134602249e-09,99.0,h16m21,10,137.16467,3103.0
115,6,450,550,2,500,500,0,1.0427576811111111e-05,9.338356310118212e-09,99.0,h16m23,10,137.16467,3082.0
116,7,450,550,2,500,500,0,1.0428168612121213e-05,8.11983125330046e-09,99.0,h16m25,10,137.16467,3109.0
117,8,450,550,2,500,500,0,1.0427460544444444e-05,9.660560030938026e-09,99.0,h16m28,10,137.16467,3099.0
118,9,450,550,2,500,500,0,1.042607603939394e-05,8.957852156287388e-09,99.0,h16m30,10,137.16467,3115.0
119,10,450,550,2,500,500,0,1.0427508152525253e-05,9.21256107756948e-09,99.0,h16m32,10,137.16467,3074.0
120,1,450,550,2,500,500,0,1.0431812518367349e-05,9.43843723495761e-09,98.0,h16m12,10,137.69016,3098.0
121,2,450,550,2,500,500,0,1.0430779327272729e-05,9.110335716915861e-09,99.0,h16m14,10,137.69016,3083.0
122,3,450,550,2,500,500,0,1.0429109268686872e-05,9.138296444016012e-09,99.0,h16m17,10,137.69016,3101.0
123,4,450,550,2,500,500,0,1.0429307333663365e-05,9.294724724051571e-09,101.0,h16m19,10,137.69016,3100.0
124,5,450,550,2,500,500,0,1.0428596636363637e-05,9.8622134602249e-09,99.0,h16m21,10,137.69016,3091.0
125,6,450,550,2,500,500,0,1.0427576811111111e-05,9.338356310118212e-09,99.0,h16m23,10,137.69016,3082.0
126,7,450,550,2,500,500,0,1.0428168612121213e-05,8.11983125330046e-09,99.0,h16m25,10,137.69016,3081.0
127,8,450,550,2,500,500,0,1.0427460544444444e-05,9.660560030938026e-09,99.0,h16m28,10,137.69016,3085.0
128,9,450,550,2,500,500,0,1.042607603939394e-05,8.957852156287388e-09,99.0,h16m30,10,137.69016,3096.0
129,10,450,550,2,500,500,0,1.0427508152525253e-05,9.21256107756948e-09,99.0,h16m32,10,137.69016,3105.0
130,1,450,550,2,500,500,0,1.0431812518367349e-05,9.43843723495761e-09,98.0,h16m12,10,138.21564,3089.0
131,2,450,550,2,500,500,0,1.0430779327272729e-05,9.110335716915861e-09,99.0,h16m14,10,138.21564,3085.0
132,3,450,550,2,500,500,0,1.0429109268686872e-05,9.138296444016012e-09,99.0,h16m17,10,138.21564,3067.0
133,4,450,550,2,500,500,0,1.0429307333663365e-05,9.294724724051571e-09,101.0,h16m19,10,138.21564,3113.0
134,5,450,550,2,500,500,0,1.0428596636363637e-05,9.8622134602249e-09,99.0,h16m21,10,138.21564,3069.0
135,6,450,550,2,500,500,0,1.0427576811111111e-05,9.338356310118212e-09,99.0,h16m23,10,138.21564,3096.0
136,7,450,550,2,500,500,0,1.0428168612121213e-05,8.11983125330046e-09,99.0,h16m25,10,138.21564,3096.0
137,8,450,550,2,500,500,0,1.0427460544444444e-05,9.660560030938026e-09,99.0,h16m28,10,138.21564,3102.0
138,9,450,550,2,500,500,0,1.042607603939394e-05,8.957852156287388e-09,99.0,h16m30,10,138.21564,3088.0
139,10,450,550,2,500,500,0,1.0427508152525253e-05,9.21256107756948e-09,99.0,h16m32,10,138.21564,3094.0
140,1,450,550,2,500,500,0,1.0431812518367349e-05,9.43843723495761e-09,98.0,h16m12,10,138.74112,3084.0
141,2,450,550,2,500,500,0,1.0430779327272729e-05,9.110335716915861e-09,99.0,h16m14,10,138.74112,3095.0
142,3,450,550,2,500,500,0,1.0429109268686872e-05,9.138296444016012e-09,99.0,h16m17,10,138.74112,3092.0
143,4,450,550,2,500,500,0,1.0429307333663365e-05,9.294724724051571e-09,101.0,h16m19,10,138.74112,3091.0
144,5,450,550,2,500,500,0,1.0428596636363637e-05,9.8622134602249e-09,99.0,h16m21,10,138.74112,3099.0
145,6,450,550,2,500,500,0,1.0427576811111111e-05,9.338356310118212e-09,99.0,h16m23,10,138.74112,3115.0
146,7,450,550,2,500,500,0,1.0428168612121213e-05,8.11983125330046e-09,99.0,h16m25,10,138.74112,3079.0
147,8,450,550,2,500,500,0,1.0427460544444444e-05,9.660560030938026e-09,99.0,h16m28,10,138.74112,3088.0
148,9,450,550,2,500,500,0,1.042607603939394e-05,8.957852156287388e-09,99.0,h16m30,10,138.74112,3094.0
149,10,450,550,2,500,500,0,1.0427508152525253e-05,9.21256107756948e-09,99.0,h16m32,10,138.74112,3105.0
150,1,450,550,2,500,500,0,1.0431812518367349e-05,9.43843723495761e-09,98.0,h16m12,10,139.2666,3118.0
151,2,450,550,2,500,500,0,1.0430779327272729e-05,9.110335716915861e-09,99.0,h16m14,10,139.2666,3108.0
152,3,450,550,2,500,500,0,1.0429109268686872e-05,9.138296444016012e-09,99.0,h16m17,10,139.2666,3110.0
153,4,450,550,2,500,500,0,1.0429307333663365e-05,9.294724724051571e-09,101.0,h16m19,10,139.2666,3078.0
154,5,450,550,2,500,500,0,1.0428596636363637e-05,9.8622134602249e-09,99.0,h16m21,10,139.2666,3106.0
155,6,450,550,2,500,500,0,1.0427576811111111e-05,9.338356310118212e-09,99.0,h16m23,10,139.2666,3098.0
156,7,450,550,2,500,500,0,1.0428168612121213e-05,8.11983125330046e-09,99.0,h16m25,10,139.2666,3105.0
157,8,450,550,2,500,500,0,1.0427460544444444e-05,9.660560030938026e-09,99.0,h16m28,10,139.2666,3080.0
158,9,450,550,2,500,500,0,1.042607603939394e-05,8.957852156287388e-09,99.0,h16m30,10,139.2666,3098.0
159,10,450,550,2,500,500,0,1.0427508152525253e-05,9.21256107756948e-09,99.0,h16m32,10,139.2666,3093.0
160,1,450,550,2,500,500,0,1.0431812518367349e-05,9.43843723495761e-09,98.0,h16m12,10,139.79208,3088.0
161,2,450,550,2,500,500,0,1.0430779327272729e-05,9.110335716915861e-09,99.0,h16m14,10,139.79208,3106.0
162,3,450,550,2,500,500,0,1.0429109268686872e-05,9.138296444016012e-09,99.0,h16m17,10,139.79208,3103.0
163,4,450,550,2,500,500,0,1.0429307333663365e-05,9.294724724051571e-09,101.0,h16m19,10,139.79208,3102.0
164,5,450,550,2,500,500,0,1.0428596636363637e-05,9.8622134602249e-09,99.0,h16m21,10,139.79208,3098.0
165,6,450,550,2,500,500,0,1.0427576811111111e-05,9.338356310118212e-09,99.0,h16m23,10,139.79208,3104.0
166,7,450,550,2,500,500,0,1.0428168612121213e-05,8.11983125330046e-09,99.0,h16m25,10,139.79208,3096.0
167,8,450,550,2,500,500,0,1.0427460544444444e-05,9.660560030938026e-09,99.0,h16m28,10,139.79208,3091.0
168,9,450,550,2,500,500,0,1.042607603939394e-05,8.957852156287388e-09,99.0,h16m30,10,139.79208,3108.0
169,10,450,550,2,500,500,0,1.0427508152525253e-05,9.21256107756948e-09,99.0,h16m32,10,139.79208,3085.0
170,1,450,550,2,500,500,0,1.0431812518367349e-05,9.43843723495761e-09,98.0,h16m12,10,140.31757,3095.0
171,2,450,550,2,500,500,0,1.0430779327272729e-05,9.110335716915861e-09,99.0,h16m14,10,140.31757,3129.0
172,3,450,550,2,500,500,0,1.0429109268686872e-05,9.138296444016012e-09,99.0,h16m17,10,140.31757,3083.0
173,4,450,550,2,500,500,0,1.0429307333663365e-05,9.294724724051571e-09,101.0,h16m19,10,140.31757,3092.0
174,5,450,550,2,500,500,0,1.0428596636363637e-05,9.8622134602249e-09,99.0,h16m21,10,140.31757,3106.0
175,6,450,550,2,500,500,0,1.0427576811111111e-05,9.338356310118212e-09,99.0,h16m23,10,140.31757,3090.0
176,7,450,550,2,500,500,0,1.0428168612121213e-05,8.11983125330046e-09,99.0,h16m25,10,140.31757,3075.0
177,8,450,550,2,500,500,0,1.0427460544444444e-05,9.660560030938026e-09,99.0,h16m28,10,140.31757,3102.0
178,9,450,550,2,500,500,0,1.042607603939394e-05,8.957852156287388e-09,99.0,h16m30,10,140.31757,3123.0
179,10,450,550,2,500,500,0,1.0427508152525253e-05,9.21256107756948e-09,99.0,h16m32,10,140.31757,3092.0
180,1,450,550,2,500,500,0,1.0431812518367349e-05,9.43843723495761e-09,98.0,h16m12,10,140.84305,3100.0
181,2,450,550,2,500,500,0,1.0430779327272729e-05,9.110335716915861e-09,99.0,h16m14,10,140.84305,3104.0
182,3,450,550,2,500,500,0,1.0429109268686872e-05,9.138296444016012e-09,99.0,h16m17,10,140.84305,3101.0
183,4,450,550,2,500,500,0,1.0429307333663365e-05,9.294724724051571e-09,101.0,h16m19,10,140.84305,3083.0
184,5,450,550,2,500,500,0,1.0428596636363637e-05,9.8622134602249e-09,99.0,h16m21,10,140.84305,3102.0
185,6,450,550,2,500,500,0,1.0427576811111111e-05,9.338356310118212e-09,99.0,h16m23,10,140.84305,3097.0
186,7,450,550,2,500,500,0,1.0428168612121213e-05,8.11983125330046e-09,99.0,h16m25,10,140.84305,3107.0
187,8,450,550,2,500,500,0,1.0427460544444444e-05,9.660560030938026e-09,99.0,h16m28,10,140.84305,3091.0
188,9,450,550,2,500,500,0,1.042607603939394e-05,8.957852156287388e-09,99.0,h16m30,10,140.84305,3099.0
189,10,450,550,2,500,500,0,1.0427508152525253e-05,9.21256107756948e-09,99.0,h16m32,10,140.84305,3097.0
190,1,450,550,2,500,500,0,1.0431812518367349e-05,9.43843723495761e-09,98.0,h16m12,10,141.36853,3091.0
191,2,450,550,2,500,500,0,1.0430779327272729e-05,9.110335716915861e-09,99.0,h16m14,10,141.36853,3082.0
192,3,450,550,2,500,500,0,1.0429109268686872e-05,9.138296444016012e-09,99.0,h16m17,10,141.36853,3076.0
193,4,450,550,2,500,500,0,1.0429307333663365e-05,9.294724724051571e-09,101.0,h16m19,10,141.36853,3089.0
194,5,450,550,2,500,500,0,1.0428596636363637e-05,9.8622134602249e-09,99.0,h16m21,10,141.36853,3079.0
195,6,450,550,2,500,500,0,1.0427576811111111e-05,9.338356310118212e-09,99.0,h16m23,10,141.36853,3099.0
196,7,450,550,2,500,500,0,1.0428168612121213e-05,8.11983125330046e-09,99.0,h16m25,10,141.36853,3094.0
197,8,450,550,2,500,500,0,1.0427460544444444e-05,9.660560030938026e-09,99.0,h16m28,10,141.36853,3093.0
198,9,450,550,2,500,500,0,1.042607603939394e-05,8.957852156287388e-09,99.0,h16m30,10,141.36853,3127.0
199,10,450,550,2,500,500,0,1.0427508152525253e-05,9.21256107756948e-09,99.0,h16m32,10,141.36853,3092.0
200,1,450,550,2,500,500,0,1.0431812518367349e-05,9.43843723495761e-09,98.0,h16m12,10,141.894,3106.0
201,2,450,550,2,500,500,0,1.0430779327272729e-05,9.110335716915861e-09,99.0,h16m14,10,141.894,3096.0
202,3,450,550,2,500,500,0,1.0429109268686872e-05,9.138296444016012e-09,99.0,h16m17,10,141.894,3097.0
203,4,450,550,2,500,500,0,1.0429307333663365e-05,9.294724724051571e-09,101.0,h16m19,10,141.894,3088.0
204,5,450,550,2,500,500,0,1.0428596636363637e-05,9.8622134602249e-09,99.0,h16m21,10,141.894,3099.0
205,6,450,550,2,500,500,0,1.0427576811111111e-05,9.338356310118212e-09,99.0,h16m23,10,141.894,3103.0
206,7,450,550,2,500,500,0,1.0428168612121213e-05,8.11983125330046e-09,99.0,h16m25,10,141.894,3107.0
207,8,450,550,2,500,500,0,1.0427460544444444e-05,9.660560030938026e-09,99.0,h16m28,10,141.894,3093.0
208,9,450,550,2,500,500,0,1.042607603939394e-05,8.957852156287388e-09,99.0,h16m30,10,141.894,3095.0
209,10,450,550,2,500,500,0,1.0427508152525253e-05,9.21256107756948e-09,99.0,h16m32,10,141.894,3110.0
210,1,450,550,2,500,500,0,1.0431812518367349e-05,9.43843723495761e-09,98.0,h16m12,10,142.41948,3080.0
211,2,450,550,2,500,500,0,1.0430779327272729e-05,9.110335716915861e-09,99.0,h16m14,10,142.41948,3099.0
212,3,450,550,2,500,500,0,1.0429109268686872e-05,9.138296444016012e-09,99.0,h16m17,10,142.41948,3086.0
213,4,450,550,2,500,500,0,1.0429307333663365e-05,9.294724724051571e-09,101.0,h16m19,10,142.41948,3092.0
214,5,450,550,2,500,500,0,1.0428596636363637e-05,9.8622134602249e-09,99.0,h16m21,10,142.41948,3097.0
215,6,450,550,2,500,500,0,1.0427576811111111e-05,9.338356310118212e-09,99.0,h16m23,10,142.41948,3084.0
216,7,450,550,2,500,500,0,1.0428168612121213e-05,8.11983125330046e-09,99.0,h16m25,10,142.41948,3108.0
217,8,450,550,2,500,500,0,1.0427460544444444e-05,9.660560030938026e-09,99.0,h16m28,10,142.41948,3090.0
218,9,450,550,2,500,500,0,1.042607603939394e-05,8.957852156287388e-09,99.0,h16m30,10,142.41948,3092.0
219,10,450,550,2,500,500,0,1.0427508152525253e-05,9.21256107756948e-09,99.0,h16m32,10,142.41948,3094.0
220,1,450,550,2,500,500,0,1.0431812518367349e-05,9.43843723495761e-09,98.0,h16m12,10,142.94495,3089.0
221,2,450,550,2,500,500,0,1.0430779327272729e-05,9.110335716915861e-09,99.0,h16m14,10,142.94495,3116.0
222,3,450,550,2,500,500,0,1.0429109268686872e-05,9.138296444016012e-09,99.0,h16m17,10,142.94495,3109.0
223,4,450,550,2,500,500,0,1.0429307333663365e-05,9.294724724051571e-09,101.0,h16m19,10,142.94495,3081.0
224,5,450,550,2,500,500,0,1.0428596636363637e-05,9.8622134602249e-09,99.0,h16m21,10,142.94495,3104.0
225,6,450,550,2,500,500,0,1.0427576811111111e-05,9.338356310118212e-09,99.0,h16m23,10,142.94495,3084.0
226,7,450,550,2,500,500,0,1.0428168612121213e-05,8.11983125330046e-09,99.0,h16m25,10,142.94495,3109.0
227,8,450,550,2,500,500,0,1.0427460544444444e-05,9.660560030938026e-09,99.0,h16m28,10,142.94495,3105.0
228,9,450,550,2,500,500,0,1.042607603939394e-05,8.957852156287388e-09,99.0,h16m30,10,142.94495,3085.0
229,10,450,550,2,500,500,0,1.0427508152525253e-05,9.21256107756948e-09,99.0,h16m32,10,142.94495,3093.0
230,1,450,550,2,500,500,0,1.0431812518367349e-05,9.43843723495761e-09,98.0,h16m12,10,143.47043,3093.0
