191.93362	1332
192.45853	1335
192.98341	1337
193.50832	1338
194.0332	1331
194.55809	1337
195.08298	1326
195.60786	1333
196.13275	1334
196.65764	1331
197.18253	1330
197.7074	1335
198.23228	1335
198.75717	1328
199.28204	1330
199.80692	1331
200.33179	1338
200.85667	1341
201.38155	1329
201.9064	1332
202.43127	1338
202.95615	1337
203.48102	1330
204.00587	1335
204.53073	1333
205.0556	1335
205.58046	1329
206.10532	1336
206.63017	1332
207.15503	1329
207.67989	1336
208.20473	1325
208.72958	1337
209.25443	1339
209.77928	1338
210.30412	1333
210.82896	1330
211.35381	1328
211.87865	1335
212.40349	1331
212.92831	1335
213.45316	1331
213.978	1334
214.50282	1338
215.02765	1331
215.55247	1337
216.0773	1331
216.60213	1336
217.12695	1337
217.65176	1337
218.17659	1336
218.7014	1333
219.22623	1326
219.75104	1330
220.27585	1340
220.80066	1337
221.32547	1329
221.85027	1337
222.37508	1330
222.89987	1345
223.42467	1324
223.94948	1342
224.47427	1330
224.99907	1341
225.52385	1339
226.04865	1336
226.57343	1330
227.09822	1335
227.623	1340
228.14778	1327
228.67256	1335
229.19734	1329
229.72212	1336
230.24689	1331
230.77167	1333
231.29643	1333
231.8212	1334
232.34596	1334
232.87073	1334
233.39549	1331
233.92024	1333
234.44501	1342
234.96976	1327
235.49451	1334
236.01926	1331
236.54401	1339
237.06876	1326
237.59351	1334
238.11824	1336
238.64297	1329
239.16772	1335
239.69246	1332
240.21718	1336
240.74191	1324
241.26665	1332
241.79137	1332
242.31609	1335
242.84082	1336
243.36552	1331
243.89024	1346
244.41496	1334
244.93967	1344
245.46439	1329
245.98909	1331
246.51379	1328
247.0385	1337
247.56319	1337
248.08789	1340
248.61258	1331
249.13728	1336
249.66197	1334
250.18666	1333
250.71133	1324
251.23602	1340
251.7607	1333
252.28537	1333
252.81006	1333
253.33472	1334
253.85939	1325
254.38406	1332
254.90872	1333
255.43338	1320
255.95804	1325
256.4827	1330
257.00735	1337
257.53201	1338
258.05664	1332
258.5813	1335
259.10596	1334
259.63058	1339
260.15521	1335
260.67987	1334
261.2045	1338
261.72913	1335
262.25375	1341
262.77838	1336
263.30301	1335
263.82761	1335
264.35223	1341
264.87683	1333
265.40146	1336
265.92606	1334
266.45065	1332
266.97528	1331
267.49988	1333
268.02448	1330
268.54907	1336
269.07364	1345
269.59824	1335
270.12283	1336
270.6474	1325
271.172	1331
271.69656	1336
272.22113	1333
272.7457	1343
273.27026	1338
273.79483	1336
274.3194	1326
274.84396	1331
275.3685	1332
275.89307	1334
276.4176	1334
276.94217	1335
277.46671	1337
277.99124	1341
278.51578	1338
279.04031	1332
279.56485	1333
280.08939	1331
280.61389	1332
281.13843	1335
281.66293	1329
282.18744	1335
282.71198	1335
283.23648	1336
283.76099	1332
284.28549	1325
284.81	1328
285.33447	1333
285.85898	1332
286.38345	1324
286.90796	1335
287.43243	1334
287.95691	1337
288.48138	1330
289.00586	1334
289.53033	1333
290.05481	1333
290.57925	1332
291.10373	1331
291.62817	1330
292.15265	1340
292.67709	1332
293.20154	1333
293.72598	1335
294.25043	1340
294.77487	1332
295.29929	1336
295.82373	1330
296.34814	1332
296.87259	1335
297.397	1331
297.92142	1335
298.44583	1326
298.97025	1327
299.49463	1338
300.01904	1334
300.54346	1340
301.06784	1346
301.59222	1337
302.11661	1333
302.64099	1337
303.16537	1341
303.68976	1335
304.21414	1331
304.73849	1328
305.26288	1337
305.78723	1330
306.31158	1340
306.83597	1331
307.36032	1332
307.88464	1335
308.409	1329
308.93335	1328
309.45767	1331
309.98203	1323
310.50635	1329
311.03067	1332
311.55499	1330
312.07932	1326
312.60364	1335
313.12793	1331
313.65225	1331
314.17654	1335
314.70087	1328
315.22516	1335
315.74945	1334
316.27374	1328
316.798	1339
317.3223	1333
317.84659	1333
318.37085	1328
318.89511	1335
319.41937	1330
319.94363	1339
320.4679	1330
320.99216	1336
321.51642	1335
322.04065	1332
322.56491	1339
323.08914	1331
323.61337	1331
324.1376	1335
324.66183	1336
325.18604	1326
325.71027	1334
326.2345	1334
326.7587	1339
327.2829	1339
327.8071	1328
328.3313	1332
328.8555	1335
329.37967	1328
329.90387	1332
330.42804	1337
330.95224	1333
331.47641	1327
332.00058	1336
332.52472	1336
333.04889	1339
333.57306	1333
334.0972	1334
334.62134	1334
335.14551	1333
335.66965	1327
336.19376	1336
336.7179	1330
337.24203	1330
337.76614	1330
338.29028	1334
338.81439	1330
339.3385	1333
339.86261	1336
340.38669	1327
340.9108	1335
341.43488	1339
341.95898	1335
342.48306	1324
343.00714	1332
343.53122	1327
344.0553	1336
344.57935	1333
345.10342	1331
345.62747	1344
346.15152	1340
346.67557	1334
347.19962	1330
347.72366	1334
348.24768	1338
348.77173	1336
349.29575	1330
349.81976	1327
350.34378	1331
350.8678	1338
351.39182	1334
351.9158	1331
352.43982	1331
352.96381	1332
353.48779	1327
354.01178	1335
354.53577	1325
355.05972	1337
355.58371	1331
356.10767	1333
356.63162	1333
357.15558	1333
357.67953	1334
358.20349	1329
358.72745	1328
359.25137	1345
359.7753	1331
360.29922	1333
360.82315	1331
361.34708	1328
361.871	1340
362.3949	1330
362.91882	1324
363.44272	1333
363.96661	1335
364.49051	1333
365.01437	1329
365.53827	1334
366.06213	1335
366.586	1339
367.10989	1327
367.63373	1337
368.15759	1331
368.68146	1333
369.20529	1334
369.72913	1339
370.25299	1329
370.77679	1332
371.30063	1338
371.82446	1335
372.34827	1330
372.8721	1331
373.3959	1335
373.91971	1332
374.44348	1337
374.96729	1336
375.49109	1326
376.01486	1337
376.53864	1334
377.06241	1331
377.58618	1334
378.10992	1332
378.6337	1334
379.15744	1330
379.68118	1339
380.20493	1330
380.72867	1335
381.25241	1336
381.77612	1335
382.29984	1334
382.82355	1331
383.34726	1333
383.87097	1336
384.39468	1331
384.91837	1332
385.44205	1328
385.96573	1334
386.48941	1328
387.01309	1334
387.53677	1335
388.06042	1330
388.58408	1328
389.10773	1327
389.63138	1336
390.15503	1333
390.67865	1325
391.2023	1342
391.72592	1330
392.24954	1328
392.77316	1328
393.29675	1333
393.82037	1338
394.34396	1336
394.86755	1329
395.39114	1335
395.91473	1336
396.43829	1332
396.96188	1334
397.48544	1327
398.009	1332
398.53256	1341
399.05609	1331
399.57965	1334
400.10318	1328
400.62671	1331
401.15024	1337
401.67377	1331
402.1973	1334
402.72079	1335
403.24429	1334
403.76779	1333
404.29129	1335
404.81479	1330
405.33826	1342
405.86172	1337
406.38522	1333
406.90866	1326
407.43213	1331
407.9556	1336
408.47903	1331
409.00247	1329
409.52591	1335
410.04935	1333
410.57278	1336
411.09619	1333
411.6196	1334
412.14301	1335
412.66641	1340
413.18982	1327
413.7132	1336
414.23657	1335
414.75995	1329
415.28333	1330
415.8067	1334
416.33005	1338
416.85342	1335
417.37677	1330
417.90012	1337
418.42346	1327
418.94678	1332
419.47009	1338
419.99344	1334
420.51672	1335
421.04004	1337
421.56335	1330
422.08664	1330
422.60992	1337
423.13321	1332
423.65649	1332
424.17978	1326
424.70303	1331
425.22629	1336
425.74954	1333
426.2728	1342
426.79602	1331
427.31927	1339
427.8425	1333
428.36572	1329
428.88895	1329
429.41214	1336
429.93536	1328
430.45856	1331
430.98175	1335
431.50491	1339
432.02811	1333
432.55127	1331
