,# mesurment,ex_wl,spectro_center_wl,grating,spf,lpf,lpf2,av_power,std_power,num_power,time_taken,ex_time,em_wl,counts
30,1,450,550,2,500,500,0,1.0553301731067962e-05,3.421589551462834e-08,103.0,h9m45,10,132.96072,3106.0
31,2,450,550,2,500,500,0,1.0558142587878788e-05,3.830325568768824e-08,99.0,h9m46,10,132.96072,3092.0
32,3,450,550,2,500,500,0,1.0558977498989903e-05,3.728987460131128e-08,99.0,h9m47,10,132.96072,3107.0
33,4,450,550,2,500,500,0,1.0561270950505052e-05,3.792697437551922e-08,99.0,h9m48,10,132.96072,3105.0
34,5,450,550,2,500,500,0,1.0561307853535352e-05,3.903114513947102e-08,99.0,h9m49,10,132.96072,3102.0
35,6,450,550,2,500,500,0,1.0557952244444442e-05,4.219200778110779e-08,99.0,h9m50,10,132.96072,3106.0
36,7,450,550,2,500,500,0,1.0558602251515153e-05,3.6506537694886274e-08,99.0,h9m51,10,132.96072,3112.0
37,8,450,550,2,500,500,0,1.0569906003960396e-05,3.922998140323563e-08,101.0,h9m52,10,132.96072,3096.0
38,9,450,550,2,500,500,0,1.057041862020202e-05,3.6771946030841835e-08,99.0,h9m53,10,132.96072,3113.0
39,10,450,550,2,500,500,0,1.0570872943434345e-05,3.7925376684263395e-08,99.0,h9m54,10,132.96072,3116.0
40,1,450,550,2,500,500,0,1.0553301731067962e-05,3.421589551462834e-08,103.0,h9m45,10,133.48622,3075.0
41,2,450,550,2,500,500,0,1.0558142587878788e-05,3.830325568768824e-08,99.0,h9m46,10,133.48622,3111.0
42,3,450,550,2,500,500,0,1.0558977498989903e-05,3.728987460131128e-08,99.0,h9m47,10,133.48622,3114.0
43,4,450,550,2,500,500,0,1.0561270950505052e-05,3.792697437551922e-08,99.0,h9m48,10,133.48622,3106.0
44,5,450,550,2,500,500,0,1.0561307853535352e-05,3.903114513947102e-08,99.0,h9m49,10,133.48622,3101.0
45,6,450,550,2,500,500,0,1.0557952244444442e-05,4.219200778110779e-08,99.0,h9m50,10,133.48622,3098.0
46,7,450,550,2,500,500,0,1.0558602251515153e-05,3.6506537694886274e-08,99.0,h9m51,10,133.48622,3076.0
47,8,450,550,2,500,500,0,1.0569906003960396e-05,3.922998140323563e-08,101.0,h9m52,10,133.48622,3104.0
48,9,450,550,2,500,500,0,1.057041862020202e-05,3.6771946030841835e-08,99.0,h9m53,10,133.48622,3104.0
49,10,450,550,2,500,500,0,1.0570872943434345e-05,3.7925376684263395e-08,99.0,h9m54,10,133.48622,3124.0
50,1,450,550,2,500,500,0,1.0553301731067962e-05,3.421589551462834e-08,103.0,h9m45,10,134.01172,3092.0
51,2,450,550,2,500,500,0,1.0558142587878788e-05,3.830325568768824e-08,99.0,h9m46,10,134.01172,3085.0
52,3,450,550,2,500,500,0,1.0558977498989903e-05,3.728987460131128e-08,99.0,h9m47,10,134.01172,3099.0
53,4,450,550,2,500,500,0,1.0561270950505052e-05,3.792697437551922e-08,99.0,h9m48,10,134.01172,3105.0
54,5,450,550,2,500,500,0,1.0561307853535352e-05,3.903114513947102e-08,99.0,h9m49,10,134.01172,3116.0
55,6,450,550,2,500,500,0,1.0557952244444442e-05,4.219200778110779e-08,99.0,h9m50,10,134.01172,3115.0
56,7,450,550,2,500,500,0,1.0558602251515153e-05,3.6506537694886274e-08,99.0,h9m51,10,134.01172,3106.0
57,8,450,550,2,500,500,0,1.0569906003960396e-05,3.922998140323563e-08,101.0,h9m52,10,134.01172,3127.0
58,9,450,550,2,500,500,0,1.057041862020202e-05,3.6771946030841835e-08,99.0,h9m53,10,134.01172,3099.0
59,10,450,550,2,500,500,0,1.0570872943434345e-05,3.7925376684263395e-08,99.0,h9m54,10,134.01172,3117.0
60,1,450,550,2,500,500,0,1.0553301731067962e-05,3.421589551462834e-08,103.0,h9m45,10,134.53722,3092.0
61,2,450,550,2,500,500,0,1.0558142587878788e-05,3.830325568768824e-08,99.0,h9m46,10,134.53722,3122.0
62,3,450,550,2,500,500,0,1.0558977498989903e-05,3.728987460131128e-08,99.0,h9m47,10,134.53722,3115.0
63,4,450,550,2,500,500,0,1.0561270950505052e-05,3.792697437551922e-08,99.0,h9m48,10,134.53722,3123.0
64,5,450,550,2,500,500,0,1.0561307853535352e-05,3.903114513947102e-08,99.0,h9m49,10,134.53722,3085.0
65,6,450,550,2,500,500,0,1.0557952244444442e-05,4.219200778110779e-08,99.0,h9m50,10,134.53722,3095.0
66,7,450,550,2,500,500,0,1.0558602251515153e-05,3.6506537694886274e-08,99.0,h9m51,10,134.53722,3111.0
67,8,450,550,2,500,500,0,1.0569906003960396e-05,3.922998140323563e-08,101.0,h9m52,10,134.53722,3117.0
68,9,450,550,2,500,500,0,1.057041862020202e-05,3.6771946030841835e-08,99.0,h9m53,10,134.53722,3111.0
69,10,450,550,2,500,500,0,1.0570872943434345e-05,3.7925376684263395e-08,99.0,h9m54,10,134.53722,3096.0
70,1,450,550,2,500,500,0,1.0553301731067962e-05,3.421589551462834e-08,103.0,h9m45,10,135.06271,3093.0
71,2,450,550,2,500,500,0,1.0558142587878788e-05,3.830325568768824e-08,99.0,h9m46,10,135.06271,3119.0
72,3,450,550,2,500,500,0,1.0558977498989903e-05,3.728987460131128e-08,99.0,h9m47,10,135.06271,3094.0
73,4,450,550,2,500,500,0,1.0561270950505052e-05,3.792697437551922e-08,99.0,h9m48,10,135.06271,3106.0
74,5,450,550,2,500,500,0,1.0561307853535352e-05,3.903114513947102e-08,99.0,h9m49,10,135.06271,3112.0
75,6,450,550,2,500,500,0,1.0557952244444442e-05,4.219200778110779e-08,99.0,h9m50,10,135.06271,3122.0
76,7,450,550,2,500,500,0,1.0558602251515153e-05,3.6506537694886274e-08,99.0,h9m51,10,135.06271,3111.0
77,8,450,550,2,500,500,0,1.0569906003960396e-05,3.922998140323563e-08,101.0,h9m52,10,135.06271,3127.0
78,9,450,550,2,500,500,0,1.057041862020202e-05,3.6771946030841835e-08,99.0,h9m53,10,135.06271,3104.0
79,10,450,550,2,500,500,0,1.0570872943434345e-05,3.7925376684263395e-08,99.0,h9m54,10,135.06271,3099.0
80,1,450,550,2,500,500,0,1.0553301731067962e-05,3.421589551462834e-08,103.0,h9m45,10,135.5882,3117.0
81,2,450,550,2,500,500,0,1.0558142587878788e-05,3.830325568768824e-08,99.0,h9m46,10,135.5882,3105.0
82,3,450,550,2,500,500,0,1.0558977498989903e-05,3.728987460131128e-08,99.0,h9m47,10,135.5882,3117.0
83,4,450,550,2,500,500,0,1.0561270950505052e-05,3.792697437551922e-08,99.0,h9m48,10,135.5882,3099.0
84,5,450,550,2,500,500,0,1.0561307853535352e-05,3.903114513947102e-08,99.0,h9m49,10,135.5882,3103.0
85,6,450,550,2,500,500,0,1.0557952244444442e-05,4.219200778110779e-08,99.0,h9m50,10,135.5882,3111.0
86,7,450,550,2,500,500,0,1.0558602251515153e-05,3.6506537694886274e-08,99.0,h9m51,10,135.5882,3096.0
87,8,450,550,2,500,500,0,1.0569906003960396e-05,3.922998140323563e-08,101.0,h9m52,10,135.5882,3088.0
88,9,450,550,2,500,500,0,1.057041862020202e-05,3.6771946030841835e-08,99.0,h9m53,10,135.5882,3096.0
89,10,450,550,2,500,500,0,1.0570872943434345e-05,3.7925376684263395e-08,99.0,h9m54,10,135.5882,3095.0
90,1,450,550,2,500,500,0,1.0553301731067962e-05,3.421589551462834e-08,103.0,h9m45,10,136.11369,3112.0
91,2,450,550,2,500,500,0,1.0558142587878788e-05,3.830325568768824e-08,99.0,h9m46,10,136.11369,3090.0
92,3,450,550,2,500,500,0,1.0558977498989903e-05,3.728987460131128e-08,99.0,h9m47,10,136.11369,3084.0
93,4,450,550,2,500,500,0,1.0561270950505052e-05,3.792697437551922e-08,99.0,h9m48,10,136.11369,3105.0
94,5,450,550,2,500,500,0,1.0561307853535352e-05,3.903114513947102e-08,99.0,h9m49,10,136.11369,3083.0
95,6,450,550,2,500,500,0,1.0557952244444442e-05,4.219200778110779e-08,99.0,h9m50,10,136.11369,3102.0
96,7,450,550,2,500,500,0,1.0558602251515153e-05,3.6506537694886274e-08,99.0,h9m51,10,136.11369,3098.0
97,8,450,550,2,500,500,0,1.0569906003960396e-05,3.922998140323563e-08,101.0,h9m52,10,136.11369,3109.0
98,9,450,550,2,500,500,0,1.057041862020202e-05,3.6771946030841835e-08,99.0,h9m53,10,136.11369,3101.0
99,10,450,550,2,500,500,0,1.0570872943434345e-05,3.7925376684263395e-08,99.0,h9m54,10,136.11369,3095.0
100,1,450,550,2,500,500,0,1.0553301731067962e-05,3.421589551462834e-08,103.0,h9m45,10,136.63918,3096.0
101,2,450,550,2,500,500,0,1.0558142587878788e-05,3.830325568768824e-08,99.0,h9m46,10,136.63918,3097.0
102,3,450,550,2,500,500,0,1.0558977498989903e-05,3.728987460131128e-08,99.0,h9m47,10,136.63918,3111.0
103,4,450,550,2,500,500,0,1.0561270950505052e-05,3.792697437551922e-08,99.0,h9m48,10,136.63918,3130.0
104,5,450,550,2,500,500,0,1.0561307853535352e-05,3.903114513947102e-08,99.0,h9m49,10,136.63918,3092.0
105,6,450,550,2,500,500,0,1.0557952244444442e-05,4.219200778110779e-08,99.0,h9m50,10,136.63918,3121.0
106,7,450,550,2,500,500,0,1.0558602251515153e-05,3.6506537694886274e-08,99.0,h9m51,10,136.63918,3111.0
107,8,450,550,2,500,500,0,1.0569906003960396e-05,3.922998140323563e-08,101.0,h9m52,10,136.63918,3096.0
108,9,450,550,2,500,500,0,1.057041862020202e-05,3.6771946030841835e-08,99.0,h9m53,10,136.63918,3095.0
109,10,450,550,2,500,500,0,1.0570872943434345e-05,3.7925376684263395e-08,99.0,h9m54,10,136.63918,3088.0
110,1,450,550,2,500,500,0,1.0553301731067962e-05,3.421589551462834e-08,103.0,h9m45,10,137.16467,3095.0
111,2,450,550,2,500,500,0,1.0558142587878788e-05,3.830325568768824e-08,99.0,h9m46,10,137.16467,3079.0
112,3,450,550,2,500,500,0,1.0558977498989903e-05,3.728987460131128e-08,99.0,h9m47,10,137.16467,3095.0
113,4,450,550,2,500,500,0,1.0561270950505052e-05,3.792697437551922e-08,99.0,h9m48,10,137.16467,3099.0
114,5,450,550,2,500,500,0,1.0561307853535352e-05,3.903114513947102e-08,99.0,h9m49,10,137.16467,3107.0
115,6,450,550,2,500,500,0,1.0557952244444442e-05,4.219200778110779e-08,99.0,h9m50,10,137.16467,3114.0
116,7,450,550,2,500,500,0,1.0558602251515153e-05,3.6506537694886274e-08,99.0,h9m51,10,137.16467,3121.0
117,8,450,550,2,500,500,0,1.0569906003960396e-05,3.922998140323563e-08,101.0,h9m52,10,137.16467,3115.0
118,9,450,550,2,500,500,0,1.057041862020202e-05,3.6771946030841835e-08,99.0,h9m53,10,137.16467,3095.0
119,10,450,550,2,500,500,0,1.0570872943434345e-05,3.7925376684263395e-08,99.0,h9m54,10,137.16467,3107.0
120,1,450,550,2,500,500,0,1.0553301731067962e-05,3.421589551462834e-08,103.0,h9m45,10,137.69016,3105.0
121,2,450,550,2,500,500,0,1.0558142587878788e-05,3.830325568768824e-08,99.0,h9m46,10,137.69016,3108.0
122,3,450,550,2,500,500,0,1.0558977498989903e-05,3.728987460131128e-08,99.0,h9m47,10,137.69016,3094.0
123,4,450,550,2,500,500,0,1.0561270950505052e-05,3.792697437551922e-08,99.0,h9m48,10,137.69016,3113.0
124,5,450,550,2,500,500,0,1.0561307853535352e-05,3.903114513947102e-08,99.0,h9m49,10,137.69016,3102.0
125,6,450,550,2,500,500,0,1.0557952244444442e-05,4.219200778110779e-08,99.0,h9m50,10,137.69016,3092.0
126,7,450,550,2,500,500,0,1.0558602251515153e-05,3.6506537694886274e-08,99.0,h9m51,10,137.69016,3103.0
127,8,450,550,2,500,500,0,1.0569906003960396e-05,3.922998140323563e-08,101.0,h9m52,10,137.69016,3124.0
128,9,450,550,2,500,500,0,1.057041862020202e-05,3.6771946030841835e-08,99.0,h9m53,10,137.69016,3087.0
129,10,450,550,2,500,500,0,1.0570872943434345e-05,3.7925376684263395e-08,99.0,h9m54,10,137.69016,3105.0
130,1,450,550,2,500,500,0,1.0553301731067962e-05,3.421589551462834e-08,103.0,h9m45,10,138.21564,3109.0
131,2,450,550,2,500,500,0,1.0558142587878788e-05,3.830325568768824e-08,99.0,h9m46,10,138.21564,3120.0
132,3,450,550,2,500,500,0,1.0558977498989903e-05,3.728987460131128e-08,99.0,h9m47,10,138.21564,3107.0
133,4,450,550,2,500,500,0,1.0561270950505052e-05,3.792697437551922e-08,99.0,h9m48,10,138.21564,3107.0
134,5,450,550,2,500,500,0,1.0561307853535352e-05,3.903114513947102e-08,99.0,h9m49,10,138.21564,3104.0
135,6,450,550,2,500,500,0,1.0557952244444442e-05,4.219200778110779e-08,99.0,h9m50,10,138.21564,3101.0
136,7,450,550,2,500,500,0,1.0558602251515153e-05,3.6506537694886274e-08,99.0,h9m51,10,138.21564,3107.0
137,8,450,550,2,500,500,0,1.0569906003960396e-05,3.922998140323563e-08,101.0,h9m52,10,138.21564,3114.0
138,9,450,550,2,500,500,0,1.057041862020202e-05,3.6771946030841835e-08,99.0,h9m53,10,138.21564,3127.0
139,10,450,550,2,500,500,0,1.0570872943434345e-05,3.7925376684263395e-08,99.0,h9m54,10,138.21564,3084.0
140,1,450,550,2,500,500,0,1.0553301731067962e-05,3.421589551462834e-08,103.0,h9m45,10,138.74112,3108.0
141,2,450,550,2,500,500,0,1.0558142587878788e-05,3.830325568768824e-08,99.0,h9m46,10,138.74112,3102.0
142,3,450,550,2,500,500,0,1.0558977498989903e-05,3.728987460131128e-08,99.0,h9m47,10,138.74112,3103.0
143,4,450,550,2,500,500,0,1.0561270950505052e-05,3.792697437551922e-08,99.0,h9m48,10,138.74112,3115.0
144,5,450,550,2,500,500,0,1.0561307853535352e-05,3.903114513947102e-08,99.0,h9m49,10,138.74112,3097.0
145,6,450,550,2,500,500,0,1.0557952244444442e-05,4.219200778110779e-08,99.0,h9m50,10,138.74112,3083.0
146,7,450,550,2,500,500,0,1.0558602251515153e-05,3.6506537694886274e-08,99.0,h9m51,10,138.74112,3100.0
147,8,450,550,2,500,500,0,1.0569906003960396e-05,3.922998140323563e-08,101.0,h9m52,10,138.74112,3088.0
148,9,450,550,2,500,500,0,1.057041862020202e-05,3.6771946030841835e-08,99.0,h9m53,10,138.74112,3130.0
149,10,450,550,2,500,500,0,1.0570872943434345e-05,3.7925376684263395e-08,99.0,h9m54,10,138.74112,3090.0
150,1,450,550,2,500,500,0,1.0553301731067962e-05,3.421589551462834e-08,103.0,h9m45,10,139.2666,3090.0
151,2,450,550,2,500,500,0,1.0558142587878788e-05,3.830325568768824e-08,99.0,h9m46,10,139.2666,3106.0
152,3,450,550,2,500,500,0,1.0558977498989903e-05,3.728987460131128e-08,99.0,h9m47,10,139.2666,3106.0
153,4,450,550,2,500,500,0,1.0561270950505052e-05,3.792697437551922e-08,99.0,h9m48,10,139.2666,3123.0
154,5,450,550,2,500,500,0,1.0561307853535352e-05,3.903114513947102e-08,99.0,h9m49,10,139.2666,3104.0
155,6,450,550,2,500,500,0,1.0557952244444442e-05,4.219200778110779e-08,99.0,h9m50,10,139.2666,3087.0
156,7,450,550,2,500,500,0,1.0558602251515153e-05,3.6506537694886274e-08,99.0,h9m51,10,139.2666,3116.0
157,8,450,550,2,500,500,0,1.0569906003960396e-05,3.922998140323563e-08,101.0,h9m52,10,139.2666,3104.0
158,9,450,550,2,500,500,0,1.057041862020202e-05,3.6771946030841835e-08,99.0,h9m53,10,139.2666,3098.0
159,10,450,550,2,500,500,0,1.0570872943434345e-05,3.7925376684263395e-08,99.0,h9m54,10,139.2666,3115.0
160,1,450,550,2,500,500,0,1.0553301731067962e-05,3.421589551462834e-08,103.0,h9m45,10,139.79208,3117.0
161,2,450,550,2,500,500,0,1.0558142587878788e-05,3.830325568768824e-08,99.0,h9m46,10,139.79208,3121.0
162,3,450,550,2,500,500,0,1.0558977498989903e-05,3.728987460131128e-08,99.0,h9m47,10,139.79208,3097.0
163,4,450,550,2,500,500,0,1.0561270950505052e-05,3.792697437551922e-08,99.0,h9m48,10,139.79208,3101.0
164,5,450,550,2,500,500,0,1.0561307853535352e-05,3.903114513947102e-08,99.0,h9m49,10,139.79208,3126.0
165,6,450,550,2,500,500,0,1.0557952244444442e-05,4.219200778110779e-08,99.0,h9m50,10,139.79208,3118.0
166,7,450,550,2,500,500,0,1.0558602251515153e-05,3.6506537694886274e-08,99.0,h9m51,10,139.79208,3098.0
167,8,450,550,2,500,500,0,1.0569906003960396e-05,3.922998140323563e-08,101.0,h9m52,10,139.79208,3096.0
168,9,450,550,2,500,500,0,1.057041862020202e-05,3.6771946030841835e-08,99.0,h9m53,10,139.79208,3098.0
169,10,450,550,2,500,500,0,1.0570872943434345e-05,3.7925376684263395e-08,99.0,h9m54,10,139.79208,3093.0
170,1,450,550,2,500,500,0,1.0553301731067962e-05,3.421589551462834e-08,103.0,h9m45,10,140.31757,3093.0
171,2,450,550,2,500,500,0,1.0558142587878788e-05,3.830325568768824e-08,99.0,h9m46,10,140.31757,3113.0
172,3,450,550,2,500,500,0,1.0558977498989903e-05,3.728987460131128e-08,99.0,h9m47,10,140.31757,3108.0
173,4,450,550,2,500,500,0,1.0561270950505052e-05,3.792697437551922e-08,99.0,h9m48,10,140.31757,3084.0
174,5,450,550,2,500,500,0,1.0561307853535352e-05,3.903114513947102e-08,99.0,h9m49,10,140.31757,3107.0
175,6,450,550,2,500,500,0,1.0557952244444442e-05,4.219200778110779e-08,99.0,h9m50,10,140.31757,3101.0
176,7,450,550,2,500,500,0,1.0558602251515153e-05,3.6506537694886274e-08,99.0,h9m51,10,140.31757,3103.0
177,8,450,550,2,500,500,0,1.0569906003960396e-05,3.922998140323563e-08,101.0,h9m52,10,140.31757,3094.0
178,9,450,550,2,500,500,0,1.057041862020202e-05,3.6771946030841835e-08,99.0,h9m53,10,140.31757,3101.0
179,10,450,550,2,500,500,0,1.0570872943434345e-05,3.7925376684263395e-08,99.0,h9m54,10,140.31757,3114.0
180,1,450,550,2,500,500,0,1.0553301731067962e-05,3.421589551462834e-08,103.0,h9m45,10,140.84305,3094.0
181,2,450,550,2,500,500,0,1.0558142587878788e-05,3.830325568768824e-08,99.0,h9m46,10,140.84305,3111.0
182,3,450,550,2,500,500,0,1.0558977498989903e-05,3.728987460131128e-08,99.0,h9m47,10,140.84305,3111.0
183,4,450,550,2,500,500,0,1.0561270950505052e-05,3.792697437551922e-08,99.0,h9m48,10,140.84305,3104.0
184,5,450,550,2,500,500,0,1.0561307853535352e-05,3.903114513947102e-08,99.0,h9m49,10,140.84305,3093.0
185,6,450,550,2,500,500,0,1.0557952244444442e-05,4.219200778110779e-08,99.0,h9m50,10,140.84305,3099.0
186,7,450,550,2,500,500,0,1.0558602251515153e-05,3.6506537694886274e-08,99.0,h9m51,10,140.84305,3117.0
187,8,450,550,2,500,500,0,1.0569906003960396e-05,3.922998140323563e-08,101.0,h9m52,10,140.84305,3105.0
188,9,450,550,2,500,500,0,1.057041862020202e-05,3.6771946030841835e-08,99.0,h9m53,10,140.84305,3100.0
189,10,450,550,2,500,500,0,1.0570872943434345e-05,3.7925376684263395e-08,99.0,h9m54,10,140.84305,3110.0
190,1,450,550,2,500,500,0,1.0553301731067962e-05,3.421589551462834e-08,103.0,h9m45,10,141.36853,3104.0
191,2,450,550,2,500,500,0,1.0558142587878788e-05,3.830325568768824e-08,99.0,h9m46,10,141.36853,3090.0
192,3,450,550,2,500,500,0,1.0558977498989903e-05,3.728987460131128e-08,99.0,h9m47,10,141.36853,3101.0
193,4,450,550,2,500,500,0,1.0561270950505052e-05,3.792697437551922e-08,99.0,h9m48,10,141.36853,3127.0
194,5,450,550,2,500,500,0,1.0561307853535352e-05,3.903114513947102e-08,99.0,h9m49,10,141.36853,3105.0
195,6,450,550,2,500,500,0,1.0557952244444442e-05,4.219200778110779e-08,99.0,h9m50,10,141.36853,3124.0
196,7,450,550,2,500,500,0,1.0558602251515153e-05,3.6506537694886274e-08,99.0,h9m51,10,141.36853,3124.0
197,8,450,550,2,500,500,0,1.0569906003960396e-05,3.922998140323563e-08,101.0,h9m52,10,141.36853,3076.0
198,9,450,550,2,500,500,0,1.057041862020202e-05,3.6771946030841835e-08,99.0,h9m53,10,141.36853,3090.0
199,10,450,550,2,500,500,0,1.0570872943434345e-05,3.7925376684263395e-08,99.0,h9m54,10,141.36853,3108.0
200,1,450,550,2,500,500,0,1.0553301731067962e-05,3.421589551462834e-08,103.0,h9m45,10,141.894,3111.0
201,2,450,550,2,500,500,0,1.0558142587878788e-05,3.830325568768824e-08,99.0,h9m46,10,141.894,3095.0
202,3,450,550,2,500,500,0,1.0558977498989903e-05,3.728987460131128e-08,99.0,h9m47,10,141.894,3102.0
203,4,450,550,2,500,500,0,1.0561270950505052e-05,3.792697437551922e-08,99.0,h9m48,10,141.894,3115.0
204,5,450,550,2,500,500,0,1.0561307853535352e-05,3.903114513947102e-08,99.0,h9m49,10,141.894,3116.0
205,6,450,550,2,500,500,0,1.0557952244444442e-05,4.219200778110779e-08,99.0,h9m50,10,141.894,3089.0
206,7,450,550,2,500,500,0,1.0558602251515153e-05,3.6506537694886274e-08,99.0,h9m51,10,141.894,3102.0
207,8,450,550,2,500,500,0,1.0569906003960396e-05,3.922998140323563e-08,101.0,h9m52,10,141.894,3113.0
208,9,450,550,2,500,500,0,1.057041862020202e-05,3.6771946030841835e-08,99.0,h9m53,10,141.894,3099.0
209,10,450,550,2,500,500,0,1.0570872943434345e-05,3.7925376684263395e-08,99.0,h9m54,10,141.894,3090.0
210,1,450,550,2,500,500,0,1.0553301731067962e-05,3.421589551462834e-08,103.0,h9m45,10,142.41948,3111.0
211,2,450,550,2,500,500,0,1.0558142587878788e-05,3.830325568768824e-08,99.0,h9m46,10,142.41948,3100.0
212,3,450,550,2,500,500,0,1.0558977498989903e-05,3.728987460131128e-08,99.0,h9m47,10,142.41948,3090.0
213,4,450,550,2,500,500,0,1.0561270950505052e-05,3.792697437551922e-08,99.0,h9m48,10,142.41948,3122.0
214,5,450,550,2,500,500,0,1.0561307853535352e-05,3.903114513947102e-08,99.0,h9m49,10,142.41948,3109.0
215,6,450,550,2,500,500,0,1.0557952244444442e-05,4.219200778110779e-08,99.0,h9m50,10,142.41948,3090.0
216,7,450,550,2,500,500,0,1.0558602251515153e-05,3.6506537694886274e-08,99.0,h9m51,10,142.41948,3122.0
217,8,450,550,2,500,500,0,1.0569906003960396e-05,3.922998140323563e-08,101.0,h9m52,10,142.41948,3105.0
218,9,450,550,2,500,500,0,1.057041862020202e-05,3.6771946030841835e-08,99.0,h9m53,10,142.41948,3098.0
219,10,450,550,2,500,500,0,1.0570872943434345e-05,3.7925376684263395e-08,99.0,h9m54,10,142.41948,3103.0
220,1,450,550,2,500,500,0,1.0553301731067962e-05,3.421589551462834e-08,103.0,h9m45,10,142.94495,3090.0
221,2,450,550,2,500,500,0,1.0558142587878788e-05,3.830325568768824e-08,99.0,h9m46,10,142.94495,3122.0
222,3,450,550,2,500,500,0,1.0558977498989903e-05,3.728987460131128e-08,99.0,h9m47,10,142.94495,3088.0
223,4,450,550,2,500,500,0,1.0561270950505052e-05,3.792697437551922e-08,99.0,h9m48,10,142.94495,3111.0
224,5,450,550,2,500,500,0,1.0561307853535352e-05,3.903114513947102e-08,99.0,h9m49,10,142.94495,3110.0
225,6,450,550,2,500,500,0,1.0557952244444442e-05,4.219200778110779e-08,99.0,h9m50,10,142.94495,3109.0
226,7,450,550,2,500,500,0,1.0558602251515153e-05,3.6506537694886274e-08,99.0,h9m51,10,142.94495,3101.0
227,8,450,550,2,500,500,0,1.0569906003960396e-05,3.922998140323563e-08,101.0,h9m52,10,142.94495,3113.0
228,9,450,550,2,500,500,0,1.057041862020202e-05,3.6771946030841835e-08,99.0,h9m53,10,142.94495,3105.0
229,10,450,550,2,500,500,0,1.0570872943434345e-05,3.7925376684263395e-08,99.0,h9m54,10,142.94495,3112.0
